Animal,Corte,Grupo,Region,PC1,PC2,cluster
CS4,4,CS,CA1,-0.6682669697784339,0.2909918680339082,1
CS4,4,CS,CA1,-1.1401035630960532,0.2145103146840797,1
CS4,1,CS,CA3,1.1838273557118524,-0.07353878480593737,2
CS4,1,CS,CA3,-1.5476099162554393,-0.14635899241661443,1
CS4,1,CS,CA3,-1.405224421763427,0.029402259296089778,1
CS4,1,CS,CA3,0.4663881651687138,-0.40709500898779727,2
CS4,1,CS,CA3,-7.695241586783043,-2.579657191018261,3
CS4,1,CS,CA3,0.13148336370928423,-0.38780980189144776,2
CS4,1,CS,CA3,0.3323490149299816,0.5215224671131853,1
CS4,1,CS,CA3,2.1545527089260577,-0.8995995884350878,2
CS4,1,CS,CA3,0.46631097816153116,0.39069773483460624,1
CS4,1,CS,CA3,-4.186416997466942,-0.7887780899637514,3
CS4,1,CS,CA3,-1.856710576636584,0.02026240473541962,1
CS4,1,CS,CA3,0.619705353080493,-0.5268640616778382,2
CS4,1,CS,CA3,-7.613549263647658,-2.3762800191120137,3
CS4,1,CS,CA3,-2.906410154495441,-0.2323884258716081,3
CS4,1,CS,CA3,-0.08366518421074634,0.7669056388567747,1
CS4,2,CS,CA3,-0.8523528131591642,0.09768694250850068,1
CS4,2,CS,CA3,0.8164993179353865,0.4551687021504917,1
CS4,2,CS,CA3,-4.34465109050681,-0.711321541491774,3
CS4,2,CS,CA3,0.4465139431063154,0.7918952151103963,1
CS4,2,CS,CA3,-3.4067258796880484,-0.5332043695160641,3
CS4,2,CS,CA3,-2.942012001291683,-0.4416773357059821,3
CS4,2,CS,CA3,0.7367638561145646,0.08661020639445365,1
CS4,2,CS,CA3,-0.6377047578871393,0.6286292139837256,1
CS4,2,CS,CA3,-3.779752997038844,-0.6411745077420729,3
CS4,2,CS,CA3,-1.6886459469716324,0.19922110174987862,1
CS4,2,CS,CA3,-1.0191450828638993,0.5721800201634282,1
CS4,2,CS,CA3,-3.1358010044051405,-0.7156397674437969,3
CS4,2,CS,CA3,-0.9651627733974142,-0.21843882086912034,1
CS4,2,CS,CA3,-0.8392936002001481,0.48312878229222783,1
CS4,2,CS,CA3,-2.551530245285379,-0.3189622219135886,3
CS4,3,CS,CA3,1.246620291107385,0.15436302095757418,2
CS4,3,CS,CA3,1.405716393734903,-0.2635829183624675,2
CS4,3,CS,CA3,-3.4595033293088053,-0.48031538229688636,3
CS4,3,CS,CA3,-0.8797016480831308,0.5351868652101563,1
CS4,3,CS,CA3,1.1083995051039408,0.08264310112700032,2
CS4,3,CS,CA3,1.7396163261768198,-0.13376519572261747,2
CS4,3,CS,CA3,-2.420500357201407,-0.2910212477799102,3
CS4,3,CS,CA3,-1.403773787919996,0.08446206555461933,1
CS4,3,CS,CA3,1.048828166348439,-0.13720005579467776,2
CS4,3,CS,CA3,1.289238796106191,0.3134076978040178,2
CS4,3,CS,CA3,0.6054815650735179,0.7784131183712634,1
CS4,3,CS,CA3,-0.33704575231532624,0.23483015858326006,1
CS4,3,CS,CA3,-4.8421470838902145,-1.316009836683879,3
CS4,3,CS,CA3,-0.6673695634690823,0.5335040921501856,1
CS4,3,CS,CA3,0.6710139411121783,0.4489251797496209,1
CS4,4,CS,CA3,-1.7443905812956109,0.02654188177703255,1
CS4,4,CS,CA3,-0.18365642594994425,0.8783162066137871,1
CS4,4,CS,CA3,0.11881159726521884,0.5264619381905767,1
CS4,4,CS,CA3,0.8018604448621467,0.4359064060515687,1
CS4,4,CS,CA3,0.8886665776325802,0.4800238844172241,1
CS4,4,CS,CA3,0.5508507403777797,0.4902590409449371,1
CS4,4,CS,CA3,-4.532875611592138,-0.9837101941779546,3
CS4,4,CS,CA3,-0.03927677714721626,0.7308126182699535,1
CS4,4,CS,CA3,-3.628607914625432,-0.6990850282614631,3
CS4,4,CS,CA3,-3.0981631998340537,-0.4616291660751478,3
CS4,4,CS,CA3,-0.7320838433280813,0.22738401163296462,1
CS4,4,CS,CA3,0.03362010696696012,0.8143061082595039,1
CS4,4,CS,CA3,-3.4006189160664726,-0.520058611975091,3
CS4,4,CS,CA3,-3.5613195745152533,-0.6337015571525918,3
CS4,4,CS,CA3,1.0576622385295569,0.6857122556120112,1
CS4,1,CS,GD,-1.0160516081067859,0.32887063139214046,1
CS4,1,CS,GD,2.804486167019544,-1.3583960641594381,2
CS4,1,CS,GD,-0.08840849030677482,0.6705085717791449,1
CS4,1,CS,GD,-0.332485447376407,0.5464091408685924,1
CS4,1,CS,GD,2.960526365219971,-1.748432724278509,2
CS4,1,CS,GD,2.6726136287722575,-1.5587426927187962,2
CS4,1,CS,GD,2.3718178773895153,-1.125421369228286,2
CS4,1,CS,GD,2.764576458921876,-1.4100813482267462,2
CS4,1,CS,GD,-3.1779136550093328,-0.5761686742609818,3
CS4,1,CS,GD,-0.818650673573122,0.11666570697676441,1
CS4,1,CS,GD,-4.7382165211539204,-1.0237056636244928,3
CS4,1,CS,GD,-5.8931779151274934,-1.5288575272937368,3
CS4,1,CS,GD,-0.33264028890306185,0.4067675857022379,1
CS4,1,CS,GD,-0.8593154455667775,-0.09725100040392143,1
CS4,1,CS,GD,-0.15428834403985164,-0.1158825684044306,1
CS4,2,CS,GD,-3.667887018571994,-0.6145509794980076,3
CS4,2,CS,GD,-0.22748041575245134,0.7000318559437088,1
CS4,2,CS,GD,-5.967817493384111,-1.4296270603895471,3
CS4,2,CS,GD,-0.20353877668908965,-0.06973773640311537,1
CS4,2,CS,GD,-1.5233958554491935,0.002229514051033701,1
CS4,2,CS,GD,-1.881753001445065,0.12203906878052463,1
CS4,2,CS,GD,-1.8588940991163148,0.01592965430672169,1
CS4,2,CS,GD,-4.436745787019198,-0.9721182008656859,3
CS4,2,CS,GD,-3.508090082521298,-0.6480873210610166,3
CS4,2,CS,GD,-0.04312803407187659,0.6540404575511667,1
CS4,2,CS,GD,-0.22479133723028188,0.7488317424016219,1
CS4,2,CS,GD,-1.290752890077709,0.21061964314439288,1
CS4,2,CS,GD,1.2081189639659922,-0.8009614166887568,2
CS4,2,CS,GD,0.766175154653404,0.17746207380480172,1
CS4,2,CS,GD,1.0337886387520288,0.040027953564032055,2
CS4,3,CS,GD,0.5641184992660774,0.40475148786190235,1
CS4,3,CS,GD,0.026902032598076334,0.5108238892164025,1
CS4,3,CS,GD,1.3832916653113958,0.29646036975078716,2
CS4,3,CS,GD,1.5301632738343232,0.32912527650672574,2
CS4,3,CS,GD,-0.53583278167838,0.2875781322412783,1
CS4,3,CS,GD,-2.6890755280891567,-0.25073926246258266,3
CS4,3,CS,GD,0.7469495767472738,0.771902968570906,1
CS4,3,CS,GD,0.64436201724665,0.667338273019387,1
CS4,3,CS,GD,0.9188780291301504,-0.1889991293101445,2
CS4,3,CS,GD,-2.312147987171189,-0.13114797419174073,3
CS4,3,CS,GD,0.26905032519656136,0.402028405834021,1
CS4,3,CS,GD,-8.47586598284998,-2.800963309643077,3
CS4,3,CS,GD,-8.760689368009121,-2.8327022599517537,3
CS4,3,CS,GD,1.0481282801373861,0.7994135306454041,1
CS4,3,CS,GD,-2.162946944891113,0.05028648279695642,3
CS4,4,CS,GD,0.25629266577747123,0.404019424994976,1
CS4,4,CS,GD,2.065311753475674,-0.3950640540916531,2
CS4,4,CS,GD,2.586363342256565,-1.588561402496035,2
CS4,4,CS,GD,-1.2684700747903006,0.29772197734040406,1
CS4,4,CS,GD,-3.106279418240284,-0.3537084663902105,3
CS4,4,CS,GD,-0.13730504934473178,0.5079303548379989,1
CS4,4,CS,GD,2.159181185582732,-1.154009253318671,2
CS4,4,CS,GD,1.561063662768567,-0.974843453023492,2
CS4,4,CS,GD,1.6336494922854572,-0.1552975017808477,2
CS4,4,CS,GD,-1.6193588992095036,0.13903396866283826,1
CS4,4,CS,GD,-1.2619872453972214,0.3996402104098538,1
CS4,4,CS,GD,-1.2356470522197447,0.3146296678083292,1
CS4,4,CS,GD,0.010705039815535096,-0.16396161738816006,1
CS4,4,CS,GD,-2.3995297381503775,-0.21220818940527958,3
CS4,4,CS,GD,-6.068455992724609,-1.5583704475223714,3
CS5,1,CS,CA1,-2.6475724410583945,-0.3720324686423554,3
CS5,1,CS,CA1,1.5319390592616575,-0.08068641425304277,2
CS5,1,CS,CA1,-2.7677462182203953,-0.08044969676608334,3
CS5,1,CS,CA1,-3.6776688847057892,-0.7746318007822813,3
CS5,1,CS,CA1,1.899046870730194,-1.0985906266615004,2
CS5,1,CS,CA1,-0.8032018707440123,0.29347079773462204,1
CS5,1,CS,CA1,-1.7339984322527158,0.31511296130303723,1
CS5,1,CS,CA1,-4.768659670244156,-1.2715653965573754,3
CS5,1,CS,CA1,1.7868091093811456,-0.02670471120410475,2
CS5,1,CS,CA1,0.6618575643391932,0.5356185079893436,1
CS5,1,CS,CA1,1.1936937851497522,0.6957112170652978,2
CS5,1,CS,CA1,0.2962559436650711,1.0126893495008924,1
CS5,1,CS,CA1,-3.9454126360742396,-0.7786299878030192,3
CS5,1,CS,CA1,0.6698710704377626,0.29248500288755225,1
CS5,1,CS,CA1,-3.5177596177196193,-0.5146335320255785,3
CS5,2,CS,CA1,-1.9438474635371812,0.06287849315759743,3
CS5,2,CS,CA1,0.4439881516184781,0.8035673202664373,1
CS5,2,CS,CA1,0.825963959063308,0.41850016301712734,1
CS5,2,CS,CA1,-1.0340985507322682,0.3903005632982378,1
CS5,2,CS,CA1,-0.8756667588451711,0.5037872262259299,1
CS5,2,CS,CA1,-2.72427329765952,-0.5685142320611511,3
CS5,2,CS,CA1,-0.2567967840910315,0.28026975237770896,1
CS5,2,CS,CA1,-2.9210019295206604,-0.20822261949581722,3
CS5,2,CS,CA1,0.5039512717824781,0.3548286601502622,1
CS5,2,CS,CA1,-0.3036981356797383,0.5338234303163238,1
CS5,2,CS,CA1,0.8592667557585196,-0.48691780400433987,2
CS5,2,CS,CA1,-0.8742308901621082,-0.25375764434882087,1
CS5,2,CS,CA1,-0.5412742043586577,-0.27963344806654017,1
CS5,2,CS,CA1,-0.9288230246608489,0.3561638644002532,1
CS5,2,CS,CA1,1.041497345339557,0.15039347023082125,2
CS5,3,CS,CA1,-1.1032088424691002,0.4146188259552659,1
CS5,3,CS,CA1,-0.5246223595025407,0.4767837885120559,1
CS5,3,CS,CA1,-6.667897800918271,-1.810408062935903,3
CS5,3,CS,CA1,1.8302630834641456,-0.33672518297792114,2
CS5,3,CS,CA1,-5.150533050473506,-1.1791379954031167,3
CS5,3,CS,CA1,-9.059207771941528,-3.2626083403295834,3
CS5,3,CS,CA1,0.12932151648851667,0.42051194454643315,1
CS5,3,CS,CA1,-3.551800903648842,-0.8843608142476573,3
CS5,3,CS,CA1,-1.0054021225452074,0.47136570384344995,1
CS5,3,CS,CA1,0.5399563986626299,0.03413981705377882,1
CS5,3,CS,CA1,1.9861551740138312,-0.06669092573215511,2
CS5,3,CS,CA1,1.0657153343437664,-0.12135329242837603,2
CS5,3,CS,CA1,-2.2531528402810737,-0.1582721416571096,3
CS5,3,CS,CA1,1.7147094946181098,0.3631462833341721,2
CS5,3,CS,CA1,-6.476406044160173,-2.243232693916177,3
CS5,4,CS,CA1,0.9231396982928012,0.4028012667100756,1
CS5,4,CS,CA1,0.5177849793347721,0.7503255955385613,1
CS5,4,CS,CA1,-2.276675644778338,-0.005704523145525874,3
CS5,4,CS,CA1,-3.2966575158030174,-0.3712674963664215,3
CS5,4,CS,CA1,1.4222416123433073,0.17115548258082064,2
CS5,4,CS,CA1,1.0137748942193963,0.6510518324284261,1
CS5,4,CS,CA1,-1.2201089694299898,0.446543104713226,1
CS5,4,CS,CA1,-1.9267652648458482,0.12065799178085843,1
CS5,4,CS,CA1,1.380383970907045,0.42483016776649046,2
CS5,4,CS,CA1,0.4703879735410797,0.5461924237638123,1
CS5,4,CS,CA1,0.4181735887499207,0.40072447929581123,1
CS5,4,CS,CA1,0.6866584764422481,0.868657260736413,1
CS5,4,CS,CA1,-0.415365266518739,0.4702590504160301,1
CS5,4,CS,CA1,-5.436213910906578,-1.5222162500174738,3
CS5,4,CS,CA1,-4.11567815370537,-0.8044584115998757,3
CS5,1,CS,CA3,1.028648551541675,0.4601187422954427,1
CS5,1,CS,CA3,-2.0105146779543923,-0.06461489976280145,3
CS5,1,CS,CA3,-0.5510998944302729,0.436906199900813,1
CS5,1,CS,CA3,-2.6818202133486864,-0.13241441777663865,3
CS5,1,CS,CA3,-4.514387844588242,-0.91381851375267,3
CS5,1,CS,CA3,-0.9978795445536243,0.5168367794518084,1
CS5,1,CS,CA3,-2.6393655934716183,-0.10089968815902914,3
CS5,1,CS,CA3,-0.1986421794341378,0.14573831104191665,1
CS5,1,CS,CA3,0.3802956379710462,0.9946943756312623,1
CS5,1,CS,CA3,-0.7179067350198921,0.40836483024764353,1
CS5,1,CS,CA3,-2.659797375064314,-0.06958828708698896,3
CS5,1,CS,CA3,-6.109788140014836,-1.7499470190538478,3
CS5,1,CS,CA3,1.906730104199815,-0.40018462226808404,2
CS5,1,CS,CA3,1.1969359748395316,0.21364827042416967,2
CS5,1,CS,CA3,-1.6526787975580135,0.20871778302768362,1
CS5,2,CS,CA3,-1.669791307787188,-0.25157771249562166,1
CS5,2,CS,CA3,-0.9351308294098848,0.5529049008755164,1
CS5,2,CS,CA3,-0.8944806191287634,0.45703437744335945,1
CS5,2,CS,CA3,0.9713716754370151,0.6561830670149366,1
CS5,2,CS,CA3,1.7917541318475683,-0.3929611909282901,2
CS5,2,CS,CA3,-4.644252665821719,-1.0171402875317423,3
CS5,2,CS,CA3,-0.5024679347564027,0.7383092947098765,1
CS5,2,CS,CA3,-1.0121502112308816,0.26663528577172996,1
CS5,2,CS,CA3,2.214021763190821,-0.9561101220183243,2
CS5,2,CS,CA3,1.964467815769675,-0.9466799623768158,2
CS5,2,CS,CA3,1.616842795340756,-0.8400026480681272,2
CS5,2,CS,CA3,0.5060118490485024,0.4574035878653583,1
CS5,2,CS,CA3,-5.7068696688307154,-1.4889157512155378,3
CS5,2,CS,CA3,-0.7199163997580964,0.5906967812167818,1
CS5,2,CS,CA3,2.0903705487648114,-0.6039283961169982,2
CS5,3,CS,CA3,-4.393260231206776,-0.8899621710811555,3
CS5,3,CS,CA3,-1.4635916849220751,0.1322480771034582,1
CS5,3,CS,CA3,-2.6835445131757916,-0.02332413940986967,3
CS5,3,CS,CA3,-2.9647144489217547,-0.7492082052325885,3
CS5,3,CS,CA3,0.13324738679075349,0.19490599762901706,1
CS5,3,CS,CA3,1.475767408180759,-0.03536767717773086,2
CS5,3,CS,CA3,1.2998391464751937,-0.23249985809603088,2
CS5,3,CS,CA3,0.8438010710922565,0.25119362790354466,1
CS5,3,CS,CA3,-2.308981661553622,-0.15047995324690078,3
CS5,3,CS,CA3,-0.897435566936999,0.2115649157965098,1
CS5,3,CS,CA3,-2.834195323357482,-0.28304613293975667,3
CS5,3,CS,CA3,-1.0736597876573135,0.002271150019527018,1
CS5,3,CS,CA3,0.07467036853700482,0.2624950763863451,1
CS5,3,CS,CA3,-0.8615655723713388,0.07984688652515047,1
CS5,3,CS,CA3,-4.687928705716176,-1.0556862586441467,3
CS5,4,CS,CA3,1.8776299110526669,-0.16619026886464802,2
CS5,4,CS,CA3,0.5729638519878792,-0.3966697142842407,2
CS5,4,CS,CA3,1.0685152545562457,-0.46116898197813244,2
CS5,4,CS,CA3,1.9353554486063518,0.6574218771569982,2
CS5,4,CS,CA3,-1.436295175350616,0.0579979747531185,1
CS5,4,CS,CA3,-0.5030340525622188,0.5163609266202308,1
CS5,4,CS,CA3,0.6624681687097099,0.2601632875435361,1
CS5,4,CS,CA3,-1.5305890735806718,0.21227404346021914,1
CS5,4,CS,CA3,-1.0817942864921675,0.22327604004506385,1
CS5,4,CS,CA3,0.7937109022031515,0.652792086382451,1
CS5,4,CS,CA3,0.9210378316751568,-1.4189413198388199,2
CS5,4,CS,CA3,-0.60366175677642675,0.11725968407914707,1
CS5,4,CS,CA3,-0.748848546432373,0.5110685432927556,1
CS5,4,CS,CA3,1.3650881910632722,0.11792933763706656,2
CS5,4,CS,CA3,-3.359647769431591,-0.38073263637271904,3
CS5,1,CS,GD,-1.583842778255124,0.21603898833394053,1
CS5,1,CS,GD,-1.5129629037679528,0.15290197134733263,1
CS5,1,CS,GD,-2.7516182689038082,-0.27563468746954245,3
CS5,1,CS,GD,-2.4098852551005785,-0.5517847564848108,3
CS5,1,CS,GD,1.128830810986158,0.5311388951546024,2
CS5,1,CS,GD,0.35823202329131515,0.21513955707409116,1
CS5,1,CS,GD,0.24446872584231613,0.07276823284807209,1
CS5,1,CS,GD,-1.4045004848430482,0.1933176422207172,1
CS5,1,CS,GD,-2.1916198999155703,-0.065393721634245,3
CS5,1,CS,GD,0.24309949115715043,0.30296190544323137,1
CS5,1,CS,GD,-5.941669740851274,-1.6980797329051889,3
CS5,1,CS,GD,0.3439971081528678,0.701120920025201,1
CS5,1,CS,GD,-2.773440744942756,-0.1574931440035853,3
CS5,1,CS,GD,0.4832954427913037,0.273757445700158,1
CS5,1,CS,GD,-0.5030570656419534,-0.17948552772674978,1
CS5,2,CS,GD,-1.3001134884231058,0.3501070043113287,1
CS5,2,CS,GD,0.9632351920476581,-0.23131308180961851,2
CS5,2,CS,GD,-2.2883068327471667,-0.21527864670949515,3
CS5,2,CS,GD,-1.681658067431033,0.25720957262142313,1
CS5,2,CS,GD,-2.2063378553828796,0.13462648736441252,3
CS5,2,CS,GD,-2.8224228908881637,-0.3758192355490314,3
CS5,2,CS,GD,-1.0319746679433044,0.406218736891061,1
CS5,2,CS,GD,0.9319088218006872,-0.04583635762975934,2
CS5,2,CS,GD,2.1108179780390373,-0.25520989830928265,2
CS5,2,CS,GD,2.1487919705844187,-0.4979731092356827,2
CS5,2,CS,GD,1.8901101681247652,-0.2572780005906059,2
CS5,2,CS,GD,1.244838566223105,0.6018360520779766,2
CS5,2,CS,GD,-3.2316497366596026,-0.5713211501596299,3
CS5,2,CS,GD,-0.30810267287244836,-0.1466962942924099,1
CS5,2,CS,GD,-0.23987259088178367,0.6367386387360235,1
CS5,3,CS,GD,0.47823900266131286,0.2146928004307871,1
CS5,3,CS,GD,2.9951730723209105,-1.6550937124848626,2
CS5,3,CS,GD,-2.528342451832612,-0.18447363002225514,3
CS5,3,CS,GD,-3.750477385738158,-0.6147758262390497,3
CS5,3,CS,GD,-2.036870800753915,0.07894869370089672,3
CS5,3,CS,GD,-1.047031489302805,0.303828529143336,1
CS5,3,CS,GD,0.5281089579111168,0.408858044724925,1
CS5,3,CS,GD,2.769933052870246,-1.367922920570533,2
CS5,3,CS,GD,2.268826266735238,-0.7478352387586146,2
CS5,3,CS,GD,1.9451055679478622,-0.2086907013815051,2
CS5,3,CS,GD,0.5066215019082146,0.8851566042023425,1
CS5,3,CS,GD,-2.368873174322103,-0.032239310771917884,3
CS5,3,CS,GD,-4.948843499787772,-1.4264948336819785,3
CS5,3,CS,GD,-3.090853360108808,-0.4512288536091146,3
CS5,3,CS,GD,0.2203438761024648,0.8696277639387343,1
CS5,4,CS,GD,1.0168576109733316,0.37844137788023696,1
CS5,4,CS,GD,0.6957616872271225,0.32119336036070883,1
CS5,4,CS,GD,1.186594538959711,0.14214190093328696,2
CS5,4,CS,GD,-0.6898548373739364,0.2282407823803231,1
CS5,4,CS,GD,1.62228986095877,-0.25040131605713406,2
CS5,4,CS,GD,0.7552711333385023,-0.13719549497427094,2
CS5,4,CS,GD,0.7217461579766056,0.31533664217257856,1
CS5,4,CS,GD,-0.2753938494882662,0.8214364126623213,1
CS5,4,CS,GD,-0.2820323400686447,0.6224231048627871,1
CS5,4,CS,GD,1.7185924363788543,-0.30365980830244954,2
CS5,4,CS,GD,0.4781420938229121,0.28420710107169994,1
CS5,4,CS,GD,0.4939096445141211,0.5618825567258964,1
CS5,4,CS,GD,0.06324990255425583,0.1424699140063667,1
CS5,4,CS,GD,-3.442587895965187,-0.458212386548678,3
CS5,4,CS,GD,-3.77527878988465,-0.7157805638949483,3
AS1,1,AS,CA1,-0.35866908264243774,0.05116521593965141,1
AS1,1,AS,CA1,-1.8233046160581066,0.056443214959202535,1
AS1,1,AS,CA1,2.3190768805747917,-1.4234879991088043,2
AS1,1,AS,CA1,-2.0139077129058305,0.006403184258491659,3
AS1,1,AS,CA1,-3.0726201935163777,-0.7815986978276441,3
AS1,1,AS,CA1,-0.40758714828926296,-0.10670955120944128,1
AS1,1,AS,CA1,-0.7463282951441722,0.646632090044453,1
AS1,1,AS,CA1,-3.4331522314844976,-0.5203649102116754,3
AS1,1,AS,CA1,-1.0587764161596667,0.0859160227780321,1
AS1,1,AS,CA1,-3.7276113577771586,-0.7934586419023743,3
AS1,1,AS,CA1,0.3497665947015059,0.10021476108070176,1
AS1,1,AS,CA1,-0.5695996766216048,0.3178251780465427,1
AS1,1,AS,CA1,0.1886917603020614,-0.11934738153877168,1
AS1,1,AS,CA1,-2.6705746506055434,-0.1299424076594543,3
AS1,1,AS,CA1,-0.7755910021165162,0.2446070604166663,1
AS1,2,AS,CA1,-0.10364689661997953,0.14613837196652363,1
AS1,2,AS,CA1,0.2409695351337703,0.10183496180762965,1
AS1,2,AS,CA1,2.295774844958253,-0.4090514611493741,2
AS1,2,AS,CA1,-0.23493532654793614,-0.0021076353327868524,1
AS1,2,AS,CA1,-1.489077132752429,-0.18918111756244485,1
AS1,2,AS,CA1,2.5990770204587226,-1.1769624009548434,2
AS1,2,AS,CA1,-5.421793470407845,-1.3380051580415893,3
AS1,2,AS,CA1,-1.756962842135022,0.24217273899455868,1
AS1,2,AS,CA1,-0.558093438702474,0.47808881159683886,1
AS1,2,AS,CA1,-2.035496716386647,-0.276109950134333,3
AS1,2,AS,CA1,-2.716692490185327,-0.25647226194237427,3
AS1,2,AS,CA1,-0.012647182352595312,0.6307032711203487,1
AS1,2,AS,CA1,-0.6404269904134509,0.8360110613900121,1
AS1,2,AS,CA1,-1.3043161866711273,0.11459739056356144,1
AS1,2,AS,CA1,1.042218648802996,0.4972780982310707,1
AS1,3,AS,CA1,-2.105606513569918,0.016593479269539853,3
AS1,3,AS,CA1,-0.5544298406800301,0.5395838873418338,1
AS1,3,AS,CA1,1.2280227996099882,0.5203560642233304,2
AS1,3,AS,CA1,1.82846595702656,-0.14261293633244015,2
AS1,3,AS,CA1,0.6304973314951409,0.1672891654118346,1
AS1,3,AS,CA1,-3.4564254119081217,-0.4468749589397674,3
AS1,3,AS,CA1,-1.7602719600060688,0.3608713843856086,1
AS1,3,AS,CA1,0.219203278228806,0.8375386175842783,1
AS1,3,AS,CA1,2.6716885112430218,-0.6925597511281381,2
AS1,3,AS,CA1,1.3660686236890716,-0.17356387360768352,2
AS1,3,AS,CA1,-2.7479518875790405,-0.38265803936817405,3
AS1,3,AS,CA1,-1.0041153970343653,0.4007750924466185,1
AS1,3,AS,CA1,-2.6533406916638858,-0.10921906319712,3
AS1,3,AS,CA1,1.9996926566459496,-0.9786908522666149,2
AS1,3,AS,CA1,0.3329740125311783,0.33973098807140567,1
AS1,4,AS,CA1,1.4416446769348967,0.5343212108250922,2
AS1,4,AS,CA1,0.8865789269746994,0.4566811467445467,1
AS1,4,AS,CA1,2.4502730378931963,-1.4507158509053941,2
AS1,4,AS,CA1,-2.0319500100114474,-0.06796772386221162,3
AS1,4,AS,CA1,-0.35983231291642487,0.5424775833827395,1
AS1,4,AS,CA1,-1.0383289159285205,0.5186146279876709,1
AS1,4,AS,CA1,0.9693127452996797,0.512901319304331,1
AS1,4,AS,CA1,-0.4652744447887223,0.3956942587487475,1
AS1,4,AS,CA1,1.2044346135499318,-0.5180451988281263,2
AS1,4,AS,CA1,0.4964407663637207,0.6526183379912469,1
AS1,4,AS,CA1,-5.471561394707674,-1.2431916412350397,3
AS1,4,AS,CA1,-5.645349399065769,-1.4597880284347666,3
AS1,4,AS,CA1,-1.7125889819659046,0.01915225528010179,1
AS1,4,AS,CA1,-2.0026969785321858,0.20675820878191606,1
AS1,4,AS,CA1,-6.228058391526548,-1.8355884474628212,3
AS1,1,AS,CA3,-1.581644076031246,-0.11329146399273764,1
AS1,1,AS,CA3,0.09384010178479528,0.4563993704208793,1
AS1,1,AS,CA3,-1.1499261123422342,0.12495272820081126,1
AS1,1,AS,CA3,-2.7828507209350155,-0.4560521192556387,3
AS1,1,AS,CA3,-0.07768080418005391,0.37340215246782815,1
AS1,1,AS,CA3,-0.4045454077813064,0.47585338383174347,1
AS1,1,AS,CA3,-1.3099099647496737,0.1377265085654074,1
AS1,1,AS,CA3,1.740735559228097,-0.3709743626260223,2
AS1,1,AS,CA3,0.24676097152618728,0.3981708512372021,1
AS1,1,AS,CA3,1.745092848321349,-0.6351539395112593,2
AS1,1,AS,CA3,0.7115024861065586,0.1900956305845433,1
AS1,1,AS,CA3,2.6947245124182637,-0.9645623823533862,2
AS1,1,AS,CA3,0.4194357543550867,0.4398198291296326,1
AS1,1,AS,CA3,1.4809531277673535,-0.0077136701958182,2
AS1,1,AS,CA3,-0.2642251791989615,0.34228829145497797,1
AS1,2,AS,CA3,1.2718383102299506,-0.11877714754508437,2
AS1,2,AS,CA3,1.9716070518774436,-1.1060216107540664,2
AS1,2,AS,CA3,0.6663283269083189,0.4884670787933791,1
AS1,2,AS,CA3,-1.475968655225938,0.2330676780680431,1
AS1,2,AS,CA3,-3.735744729921217,-0.7069511070177151,3
AS1,2,AS,CA3,-0.9881995937288258,0.29663067377937324,1
AS1,2,AS,CA3,0.21342836730926892,0.64095811497495,1
AS1,2,AS,CA3,-2.2509249716123607,-0.19406826254878407,3
AS1,2,AS,CA3,-1.4782935446278564,0.10007921644704446,1
AS1,2,AS,CA3,-0.4555919629203631,0.6256539891917968,1
AS1,2,AS,CA3,1.7725776824206663,-0.0251653851152121,2
AS1,2,AS,CA3,2.618211518295956,-1.0657358537761246,2
AS1,2,AS,CA3,-1.0465738383645153,-0.34227193638057063,1
AS1,2,AS,CA3,1.372599931314806,0.7550264744049962,2
AS1,2,AS,CA3,-0.6232034725737128,0.3122743676798041,1
AS1,3,AS,CA3,-0.6288065146846524,0.6229564529687043,1
AS1,3,AS,CA3,-1.2483824920287931,0.22956608257625874,1
AS1,3,AS,CA3,0.98018932575885,-0.2703685042814097,2
AS1,3,AS,CA3,2.250520619334671,-1.1357616902896877,2
AS1,3,AS,CA3,2.0583637443934752,-1.1534682279080497,2
AS1,3,AS,CA3,-4.639938737737994,-0.9842204544206107,3
AS1,3,AS,CA3,0.10740996089248557,0.8622361181826,1
AS1,3,AS,CA3,-0.10967527375471496,0.7096851621099113,1
AS1,3,AS,CA3,-0.5765235271372501,0.39765535802388374,1
AS1,3,AS,CA3,0.14520788547849386,0.5154368720225487,1
AS1,3,AS,CA3,0.1279550972459968,0.37837459082472086,1
AS1,3,AS,CA3,1.4687365363155394,0.2750374252514059,2
AS1,3,AS,CA3,-1.622644763084651,0.07798784444957334,1
AS1,3,AS,CA3,-0.1224163320360544,0.6821293221143347,1
AS1,3,AS,CA3,-1.4408590211362546,0.24952913856994993,1
AS1,4,AS,CA3,1.3614119035941787,0.5834429527940178,2
AS1,4,AS,CA3,1.4982394754195532,-0.1382999229286572,2
AS1,4,AS,CA3,0.8389154874394789,-0.30136502146478383,2
AS1,4,AS,CA3,-1.246762790533477,0.3622466211977473,1
AS1,4,AS,CA3,1.1733548940518423,-0.2812063261001129,2
AS1,4,AS,CA3,-1.6257217771678607,0.11600130112543372,1
AS1,4,AS,CA3,0.5655442832089744,-0.08239879676733601,1
AS1,4,AS,CA3,-0.18649401746932218,0.7316997867668763,1
AS1,4,AS,CA3,1.5358441374710365,-0.2590266536561127,2
AS1,4,AS,CA3,-0.4264034293263551,0.3684034899543627,1
AS1,4,AS,CA3,-1.7048956059525935,0.12114928225875561,1
