Animal,Corte,Grupo,Region,Foreground.pixels.by.hull.area,Hull.Area,Diameter.of.Bounding.Circle,Mean.Radius,Cell.Area,Cell.Perimeter,Solidity,Round,Circularity,Hull.void.area,Branches,Junctions,End.point.voxels,Triple.points,Quadruple.points,Average.branch.length,Maximum.branch.length,D,Lacunarity
CS3,1,CS,CA1,0.7705,1011,55.0818,22.3807,779,150.024,0.714,0.435,0.435,232,1,0,2,0,0,57.456,57.456,1317,198
CS3,1,CS,CA1,0.6929,2351,104.3552,38.9622,1629,296.978,0.655,0.305,0.232,722,11,5,7,5,0,15.767,41.213,1460,675
CS3,1,CS,CA1,0.72,2011,58.1098,27.6562,1448,293.99,0.686,0.921,0.211,563,18,9,8,6,2,13.163,36.799,1528,1052
CS3,1,CS,CA1,0.6164,2385,74.7928,35.4841,1470,270.635,0.586,0.51,0.252,915,14,6,9,5,1,11.484,27.479,948,1172
CS3,1,CS,CA1,0.5514,2209,68.3815,31.2731,1218,309.161,0.524,0.792,0.16,991,17,8,8,6,2,12.16,31.728,746,1710
CS3,1,CS,CA1,0.8188,1573,52.2159,23.6442,1288,210.35,0.774,0.781,0.366,285,15,7,9,7,0,11.066,20.556,1615,452
CS3,2,CS,CA1,0.7221,1792,60.4942,28.0684,1294,208.894,0.682,0.622,0.373,498,9,4,6,4,0,13.619,30.485,1422,594
CS3,2,CS,CA1,0.9105,1396,50.4609,23.399,1271,159.095,0.858,0.883,0.631,125,4,1,4,0,1,20.208,27.385,1660,185
CS3,2,CS,CA1,0.5639,4178,95.8801,43.0975,2356,691.619,0.544,0.636,0.062,1822,41,20,19,17,3,11.106,34.728,1643,970
CS3,2,CS,CA1,0.4545,2865,90.05,39.246,1302,343.789,0.434,0.334,0.138,1563,12,5,8,4,1,16.465,33.728,793,972
CS3,2,CS,CA1,0.6032,1492,58.7763,27.2556,900,222.149,0.567,0.719,0.229,592,15,7,9,7,0,8.992,18.556,772,1329
CS3,2,CS,CA1,0.9951,617,39.5997,16.7112,614,105.841,0.91,0.509,0.689,3,3,1,3,1,0,13.657,22.657,1468,11
CS3,2,CS,CA1,1.0082,855,46.8722,19.8556,862,121.983,0.927,0.506,0.728,-7,1,0,2,0,0,41.799,41.799,1399,25
CS3,2,CS,CA1,0.8006,1765,89.8721,35.1846,1413,226.593,0.745,0.268,0.346,352,5,2,4,2,0,24.025,57.184,513,1355
CS3,2,CS,CA1,0.9145,737,55.6618,22.7423,674,139.983,0.831,0.288,0.432,63,3,1,3,1,0,20.623,40.728,1335,14
CS3,2,CS,CA1,0.5156,1920,111.2879,42.4449,990,310.007,0.479,0.231,0.129,930,9,4,5,3,1,19.677,60.476,288,877
CS3,2,CS,CA1,0.4485,5061,122.2497,54.5113,2270,616.406,0.432,0.507,0.075,2791,36,17,18,14,3,11.57,28.627,1007,1723
CS3,2,CS,CA1,0.692,1211,50.5371,22.1888,838,185.238,0.649,0.676,0.307,373,7,3,5,3,0,12.761,27.627,1056,1026
CS3,2,CS,CA1,0.3732,4646,124.0846,56.3821,1734,503.227,0.359,0.325,0.086,2912,19,9,11,9,0,15.33,49.385,128,1766
CS3,2,CS,CA1,0.3732,3781,87.2678,40.2185,1411,505.955,0.358,0.709,0.069,2370,18,9,9,9,0,15.778,56.042,268,1774
CS3,2,CS,CA1,0.5424,2157,81.2158,31.2709,1170,301.948,0.513,0.436,0.161,987,10,5,5,5,0,17.395,37.556,441,1439
CS3,3,CS,CA1,0.8632,760,47.4236,19.0076,656,128.326,0.787,0.59,0.501,104,3,1,3,1,0,18.842,27.971,825,460
CS3,3,CS,CA1,0.6127,1686,60.8825,29.568,1033,211.279,0.575,0.56,0.291,653,5,2,4,2,0,22.899,42.213,479,1407
CS3,3,CS,CA1,0.5075,2079,97.6729,40.4231,1055,294.978,0.477,0.193,0.152,1024,10,4,7,3,1,15.157,30.314,374,1023
CS3,3,CS,CA1,0.9928,838,45.3431,19.2572,832,122.468,0.912,0.533,0.697,6,1,0,2,0,0,35.042,35.042,1264,418
CS3,3,CS,CA1,0.7277,1120,49.6588,21.9192,815,199.279,0.678,0.604,0.258,305,9,4,5,3,1,12.476,18.888,1034,575
CS3,3,CS,CA1,0.3603,5956,112.9668,50.8551,2146,583.026,0.35,0.427,0.079,3810,17,7,11,5,2,19.339,40.627,422,1358
CS3,3,CS,CA1,0.6934,1171,59.5314,25.4682,812,190.693,0.644,0.359,0.281,359,3,1,3,1,0,30.752,46.799,1061,612
CS3,3,CS,CA1,0.8677,1383,69.2604,29.0528,1200,176.066,0.802,0.449,0.486,183,3,1,3,1,0,28.371,41.728,1364,452
CS3,3,CS,CA1,1.065,369,30,12.5855,393,78.527,0.944,0.596,0.801,-24,1,0,2,0,0,20.142,20.142,1041,61
CS3,3,CS,CA1,0.3228,2416,93.7402,42.0703,780,273.22,0.304,0.334,0.131,1636,3,1,3,1,0,43.375,91.912,12,1613
CS3,3,CS,CA1,0.7963,1232,53.4603,23.9624,981,157.095,0.74,0.53,0.5,251,3,1,3,1,0,21.29,55.213,1213,396
CS3,3,CS,CA1,0.5515,1262,51.694,22.8436,696,210.936,0.516,0.688,0.197,566,8,3,6,2,1,14.303,29.142,430,820
CS3,3,CS,CA1,0.9513,452,33.3766,14.3444,430,93.74,0.849,0.55,0.615,22,1,0,2,0,0,29.314,29.314,1329,174
CS3,3,CS,CA1,0.6301,1649,51.4332,24.3552,1039,215.765,0.595,0.778,0.28,610,5,2,4,2,0,21.576,46.284,787,633
CS3,3,CS,CA1,0.7642,1281,51.1664,22.8561,979,195.279,0.712,0.787,0.323,302,10,4,7,3,1,12.398,26.314,1294,887
CS3,4,CS,CA1,0.4549,2706,82.201,36.8713,1231,358.174,0.433,0.574,0.121,1475,13,6,8,6,0,15.011,27.971,676,1316
CS3,4,CS,CA1,1.0363,551,33.2866,13.8861,571,92.326,0.94,0.672,0.842,-20,1,0,2,0,0,16.556,16.556,1514,114
CS3,4,CS,CA1,0.9057,795,45.5504,20.8474,720,127.539,0.829,0.578,0.556,75,1,0,2,0,0,51.87,51.87,1158,417
CS3,4,CS,CA1,1.0109,645,36.4216,16.0865,652,101.397,0.922,0.744,0.797,-7,1,0,2,0,0,27.071,27.071,1520,103
CS3,4,CS,CA1,1.0042,713,36.0555,16.0695,716,106.083,0.927,0.739,0.8,-3,1,0,2,0,0,23.728,23.728,1650,44
CS3,4,CS,CA1,0.9424,608,39.0512,17.0783,573,105.397,0.857,0.53,0.648,35,1,0,2,0,0,37.314,37.314,1647,29
CS3,4,CS,CA1,0.8163,969,51.1957,22.2074,791,146.167,0.754,0.568,0.465,178,3,1,3,1,0,22.509,40.142,1109,582
CS3,4,CS,CA1,1.038,552,31.0181,13.9477,573,91.255,0.945,0.734,0.865,-21,1,0,2,0,0,11.071,11.071,1607,30
CS3,4,CS,CA1,0.8836,816,44.1814,19.0836,721,133.054,0.823,0.597,0.512,95,3,1,3,1,0,18.324,21.657,1270,141
CS3,4,CS,CA1,1.0234,555,34.2053,14.4188,568,93.74,0.929,0.702,0.812,-13,1,0,2,0,0,18.485,18.485,1604,56
CS3,4,CS,CA1,0.8892,1669,62.3618,27.9326,1484,199.137,0.843,0.53,0.47,185,5,2,4,2,0,18.534,24.071,1679,89
CS3,4,CS,CA1,0.8134,852,41.2311,18.3267,693,138.51,0.749,0.691,0.454,159,3,1,3,1,0,21.509,26.728,946,713
CS3,4,CS,CA1,1.0017,588,35.2278,14.7092,589,96.569,0.91,0.64,0.794,-1,1,0,2,0,0,16.071,16.071,1661,65
CS3,4,CS,CA1,0.7136,1065,57.8705,22.6791,760,162.51,0.657,0.479,0.362,305,7,3,5,3,0,13.573,24.071,788,945
CS3,4,CS,CA1,0.4624,5015,110.4751,48.5449,2319,622.465,0.447,0.57,0.075,2696,40,20,18,18,2,10.753,36.799,917,1642
CS3,1,CS,CA3,1.0241,663,32.7567,15.079,679,99.154,0.94,0.822,0.868,-16,1,0,2,0,0,15.071,15.071,1378,196
CS3,1,CS,CA3,0.6421,975,50.9313,20.5726,626,187.622,0.595,0.673,0.223,349,7,3,5,3,0,15.524,34.799,795,953
CS3,1,CS,CA3,0.7132,774,43.1939,20.6471,552,131.882,0.651,0.721,0.399,222,3,1,3,1,0,18.714,31.899,366,945
CS3,1,CS,CA3,0.8139,1198,47.3211,21.6937,975,154.853,0.758,0.903,0.511,223,3,1,3,1,0,22.623,37.899,1314,754
CS3,1,CS,CA3,0.6983,2380,72.2068,31.8817,1662,285.362,0.665,0.581,0.256,718,18,9,8,8,1,11.373,31.385,1369,1058
CS3,1,CS,CA3,0.5985,2740,94.0213,40.2371,1640,304.291,0.57,0.355,0.223,1100,11,5,7,5,0,16.009,40.142,827,1049
CS3,1,CS,CA3,0.7076,1614,58.423,27.2437,1142,195.037,0.666,0.624,0.377,472,7,3,5,3,0,16.402,26.485,1119,999
CS3,1,CS,CA3,0.4098,3492,114.4945,52.8066,1431,375.789,0.389,0.422,0.127,2061,10,4,7,3,1,21.181,61.598,60,1773
CS3,1,CS,CA3,0.8927,783,36.7607,17.4326,699,129.439,0.824,0.713,0.524,84,3,1,3,1,0,19.014,28.728,1022,494
CS3,1,CS,CA3,0.4345,3496,100.6032,42.8454,1519,332.291,0.415,0.415,0.173,1977,9,4,6,4,0,19.987,35.385,224,1482
CS3,1,CS,CA3,0.8575,1333,64.622,25.8425,1143,169.338,0.801,0.438,0.501,190,3,1,3,1,0,23.957,56.385,1560,146
CS3,1,CS,CA3,0.8284,1253,53,22.4479,1038,179.966,0.773,0.598,0.403,215,11,5,7,5,0,9.976,18.728,1082,895
CS3,1,CS,CA3,0.8957,978,40.9957,19.1516,876,132.61,0.83,0.832,0.626,102,6,2,5,1,1,15.139,22.719,1510,424
CS3,1,CS,CA3,0.6518,1097,45.9962,21.6547,715,172.066,0.596,0.57,0.303,382,7,3,5,3,0,14.036,20.485,683,1115
CS3,1,CS,CA3,0.9504,907,44.0454,18.7366,862,125.296,0.884,0.641,0.69,45,5,2,4,2,0,9.057,14.899,1582,141
CS3,2,CS,CA3,0.6522,2251,78.0064,33.3823,1468,282.191,0.618,0.387,0.232,783,8,4,4,4,0,19.18,48.213,997,1102
CS3,2,CS,CA3,0.7373,2942,83.863,38.0749,2169,314.09,0.705,0.487,0.276,773,7,3,5,3,0,21.21,43.627,1491,488
CS3,2,CS,CA3,0.5776,2005,68.0368,29.7053,1158,231.765,0.547,0.443,0.271,847,5,2,4,2,0,23.548,51.042,729,1205
CS3,2,CS,CA3,0.9121,978,56.0803,23.0058,892,141.296,0.843,0.38,0.561,86,3,1,3,1,0,22.128,29.485,1492,114
CS3,2,CS,CA3,0.4341,3006,106.0211,45.021,1305,380.759,0.412,0.287,0.113,1701,21,10,10,8,2,10.377,30.899,300,1274
CS3,2,CS,CA3,0.3711,3826,113.3578,48.5118,1420,425.588,0.356,0.401,0.099,2406,17,8,9,7,1,14.288,52.971,157,1327
CS3,2,CS,CA3,0.845,1026,47.4342,19.5654,867,153.723,0.785,0.673,0.461,159,9,4,6,4,0,10.798,19.657,1457,426
CS3,2,CS,CA3,0.6663,992,43.8135,20.4965,661,184.794,0.609,0.681,0.243,331,7,3,5,3,0,11.692,24.971,734,1118
CS3,2,CS,CA3,0.6731,1395,61.131,27.5223,939,185.238,0.628,0.5,0.344,456,7,3,5,3,0,15.298,36.314,813,1106
CS3,2,CS,CA3,0.4866,3471,112.2943,42.7056,1689,405.203,0.464,0.389,0.129,1782,13,6,8,6,0,18.22,56.87,552,1545
CS3,2,CS,CA3,0.8901,983,46.1795,21.7731,875,139.882,0.829,0.502,0.562,108,5,2,4,2,0,12.374,27.657,1478,131
CS3,2,CS,CA3,0.6684,2123,66.7764,30.4014,1419,290.676,0.632,0.545,0.211,704,13,6,7,5,1,13.904,23.485,1072,1418
CS3,2,CS,CA3,0.7064,688,51.4782,21.1221,486,144.995,0.634,0.339,0.29,202,7,3,5,3,0,11.371,22.728,205,1603
CS3,2,CS,CA3,0.9511,1125,54.1369,21.509,1070,147.681,0.886,0.526,0.617,55,3,1,3,1,0,23.337,34.213,1403,284
CS3,2,CS,CA3,0.5378,4264,94.1541,42.3488,2293,580.624,0.519,0.756,0.085,1971,24,11,14,10,1,13.333,39.314,1416,737
CS3,3,CS,CA3,0.7089,1601,62.861,27.1742,1135,217.664,0.666,0.47,0.301,466,11,5,7,5,0,11.356,21.485,1063,653
CS3,3,CS,CA3,1.0379,554,29.1374,13.8266,575,89.497,0.953,0.968,0.902,-21,3,1,3,1,0,4.748,9.414,1250,139
CS3,3,CS,CA3,0.4458,4904,111.6647,51.3028,2186,618.423,0.429,0.509,0.072,2718,24,11,14,10,1,15.17,42.213,783,1703
CS3,3,CS,CA3,0.6714,1902,79.0759,33.4544,1277,250.149,0.632,0.349,0.256,625,10,4,7,3,1,15.482,27.333,1359,525
CS3,3,CS,CA3,0.4845,3412,86.122,38.8328,1653,489.169,0.465,0.575,0.087,1759,24,11,14,10,1,12.167,25.142,998,1222
CS3,3,CS,CA3,0.504,2722,80.1591,36.2989,1372,365.002,0.481,0.546,0.129,1350,13,6,7,5,1,16.631,43.456,467,1340
CS3,3,CS,CA3,0.7409,1478,59.8182,25.9547,1095,181.238,0.697,0.606,0.419,383,6,2,5,1,1,19.428,40.314,1318,581
CS3,3,CS,CA3,0.7851,470,32.0156,13.8635,369,100.326,0.709,0.525,0.461,101,3,1,3,1,0,13.519,26.728,975,382
CS3,3,CS,CA3,0.5892,2707,75.6801,34.7678,1595,353.688,0.562,0.731,0.16,1112,17,7,10,5,1,13.75,27.071,907,1285
CS3,3,CS,CA3,0.7764,3685,82.2185,36.8626,2861,298.191,0.747,0.79,0.404,824,15,6,10,5,0,17.752,40.971,1524,1027
CS3,3,CS,CA3,0.6843,2765,68.812,32.3173,1892,326.09,0.654,0.851,0.224,873,16,8,8,8,0,14.649,33.728,1412,1154
CS3,3,CS,CA3,0.6077,2893,73.6854,32.7347,1758,420.902,0.577,0.842,0.125,1135,21,10,11,9,1,12.976,30.142,1147,1511
CS3,3,CS,CA3,0.5393,3295,97.1742,44.3313,1777,407.044,0.514,0.595,0.135,1518,18,9,9,9,0,13.585,56.698,601,1521
CS3,3,CS,CA3,0.7709,537,44.2041,18.0654,414,113.296,0.687,0.384,0.405,123,3,1,3,1,0,17.485,33.971,296,951
CS3,3,CS,CA3,0.7913,1687,79.1581,33.2759,1335,274.392,0.741,0.441,0.223,352,8,3,6,2,1,19.7,48.863,1369,378
CS3,4,CS,CA3,0.4171,4124,113.4637,49.593,1720,600.524,0.4,0.362,0.06,2404,30,13,17,10,2,11.88,34.314,992,1084
CS3,4,CS,CA3,0.3832,7741,130.6484,59.3899,2966,751.418,0.372,0.493,0.066,4775,35,16,19,13,3,13.447,44.042,692,1268
CS3,4,CS,CA3,0.502,4703,143,57.0931,2361,551.997,0.48,0.315,0.097,2342,23,12,11,11,0,14.328,86.083,764,1362
CS3,4,CS,CA3,0.3898,6062,130.9695,55.8698,2363,695.134,0.377,0.425,0.061,3699,37,18,19,17,1,11.156,33.385,690,1419
CS3,4,CS,CA3,0.4356,3473,97.2681,42.741,1513,479.914,0.416,0.642,0.083,1960,27,13,13,11,2,11.487,29.899,373,1715
CS3,4,CS,CA3,0.727,663,50.4777,18.2591,482,133.782,0.655,0.463,0.338,181,1,0,2,0,0,58.113,58.113,289,1307
CS3,4,CS,CA3,0.7049,637,38.2205,16.4349,449,124.368,0.643,0.563,0.365,188,3,1,3,1,0,18.623,24.728,256,1054
CS3,4,CS,CA3,0.5842,2126,68.9465,31.5664,1242,305.161,0.552,0.535,0.168,884,16,8,8,8,0,12.051,23.971,732,1673
CS3,4,CS,CA3,0.5876,2129,85.9826,38.6482,1251,316.333,0.554,0.411,0.157,878,12,6,6,6,0,15.591,44.87,664,1571
CS3,4,CS,CA3,0.734,1402,68.4485,28.7796,1029,194.451,0.684,0.381,0.342,373,7,3,5,3,0,15.461,32.142,774,735
CS3,4,CS,CA3,0.5061,3855,109.444,47.7958,1951,492.257,0.485,0.446,0.101,1904,21,9,12,7,1,14.763,36.621,1001,747
CS3,4,CS,CA3,0.7214,1479,77.4661,31.9637,1067,234.25,0.674,0.385,0.244,412,11,5,6,4,1,15.067,27.728,1299,405
CS3,4,CS,CA3,0.9953,633,37.2292,15.1516,630,102.225,0.906,0.632,0.758,3,1,0,2,0,0,32.728,32.728,1091,188
CS3,4,CS,CA3,0.5896,1781,61.6484,28.7231,1050,237.765,0.555,0.75,0.233,731,12,5,8,4,1,12.616,32.142,880,1238
CS3,4,CS,CA3,0.86,907,52.3259,22.6242,780,170.551,0.787,0.44,0.337,127,5,3,1,3,0,21.528,37.042,1129,279
CS3,1,CS,GD,0.8422,748,49.366,19.8711,630,131.782,0.767,0.393,0.456,118,3,1,3,1,0,18.542,27.728,1163,201
CS3,1,CS,GD,0.8158,1384,61.6604,25.4437,1129,184.309,0.765,0.374,0.418,255,9,4,6,4,0,9.725,28.243,1623,179
CS3,1,CS,GD,0.7579,1999,112.6839,43.3433,1515,272.777,0.699,0.177,0.256,484,3,1,3,1,0,40.904,112.882,161,1424
CS3,1,CS,GD,0.6882,1395,63.0357,25.9893,960,226.149,0.644,0.538,0.236,435,10,4,6,3,0,14.645,34.456,731,1215
CS3,1,CS,GD,0.5297,1278,46.2601,22.1739,677,248.978,0.495,0.755,0.137,601,10,5,5,5,0,13.247,31.385,941,887
CS3,1,CS,GD,0.4361,3316,82.365,35.5329,1446,477.026,0.418,0.695,0.08,1870,23,11,12,10,1,11.927,26.071,722,1279
CS3,1,CS,GD,0.8301,518,36.6974,16.1484,430,111.054,0.748,0.492,0.438,88,5,2,4,2,0,11.043,17.657,1432,296
CS3,1,CS,GD,0.5218,2980,96.2254,40.4995,1555,398.115,0.497,0.397,0.123,1425,12,5,8,4,1,17.675,38.042,645,1179
CS3,1,CS,GD,0.9122,547,32.9262,14.3246,499,101.397,0.83,0.69,0.61,48,3,1,3,1,0,12.576,25.071,1036,292
CS3,1,CS,GD,0.6314,2485,90.4489,36.1278,1569,365.73,0.6,0.441,0.147,916,23,12,10,12,0,10.078,20.899,1423,517
CS3,1,CS,GD,0.3874,3782,95.9419,41.6435,1465,526.482,0.373,0.789,0.066,2317,34,16,18,14,2,9.028,26.142,476,1283
CS3,1,CS,GD,0.8392,852,47.0425,20.0163,715,132.024,0.773,0.476,0.515,137,3,1,3,1,0,17.266,23.899,1027,278
CS3,1,CS,GD,0.8119,1499,68.6804,27.332,1217,204.25,0.76,0.373,0.367,282,12,5,8,4,1,11.644,19.314,1410,553
CS3,1,CS,GD,0.6012,2257,76.0592,32.0399,1357,425.47,0.57,0.635,0.094,900,21,11,9,11,0,12.217,35.314,1192,611
CS3,1,CS,GD,0.4912,1028,48.243,22.2296,505,200.451,0.456,0.755,0.158,523,7,2,6,0,2,16.423,29.378,97,1716
CS3,2,CS,GD,0.4269,2134,73.7947,32.9518,911,275.706,0.403,0.431,0.151,1223,9,4,6,4,0,15.757,29.071,209,1511
CS3,2,CS,GD,0.4703,2373,88.4081,36.9181,1116,364.458,0.444,0.333,0.106,1257,17,8,9,7,1,11.648,36.213,114,1682
CS3,2,CS,GD,0.9334,646,44.9444,18.1047,603,117.539,0.844,0.4,0.548,43,5,2,4,2,0,12.354,22.142,778,547
CS3,2,CS,GD,0.8666,832,45.1774,17.8672,721,132.024,0.801,0.547,0.52,111,5,2,4,2,0,12.057,24.728,1229,359
CS3,2,CS,GD,1.0415,434,26.9189,12.5,452,81.598,0.939,0.82,0.853,-18,1,0,2,0,0,12.071,12.071,1682,20
CS3,2,CS,GD,0.4648,4456,109.0183,47.873,2071,628.222,0.448,0.59,0.066,2385,39,20,14,17,2,11.56,33.385,1129,1369
CS3,2,CS,GD,0.5716,1996,69.1231,29.9799,1141,243.362,0.539,0.679,0.242,855,11,5,6,4,1,14.199,35.621,449,1566
CS3,2,CS,GD,0.8937,950,50.0899,20.9236,849,139.681,0.823,0.419,0.547,101,1,0,2,0,0,46.728,46.728,1598,181
CS3,2,CS,GD,1,674,36.1291,16.0481,674,106.225,0.914,0.902,0.751,0,3,1,3,1,0,12.909,18.071,1214,407
CS3,2,CS,GD,0.9004,1396,61.7414,25.2648,1257,170.894,0.842,0.494,0.541,139,3,1,3,1,0,21.957,36.799,1444,506
CS3,2,CS,GD,0.7142,1662,65.9697,28.5005,1187,225.723,0.674,0.489,0.293,475,7,3,5,3,0,16.943,31.485,1306,502
CS3,2,CS,GD,0.9675,584,31.4006,14.566,565,96.912,0.884,0.825,0.756,19,1,0,2,0,0,26.314,26.314,1344,177
CS3,2,CS,GD,0.9291,536,30.8804,14.4395,498,94.811,0.843,0.878,0.696,38,3,1,3,1,0,11.576,13.657,1090,516
CS3,2,CS,GD,0.9602,654,44.1022,17.7578,628,113.054,0.87,0.461,0.617,26,1,0,2,0,0,40.314,40.314,1629,70
CS3,2,CS,GD,0.7641,1187,48.3679,21.5953,907,182.693,0.716,0.803,0.341,280,7,3,5,3,0,13.677,23.799,1460,987
CS3,3,CS,GD,0.5872,2149,82.5651,34.558,1262,320.718,0.555,0.356,0.154,887,13,6,8,6,0,14.1,19.657,774,1106
CS3,3,CS,GD,0.5595,2690,70.1897,31.9086,1505,452.399,0.536,0.635,0.092,1185,22,11,8,8,3,13.12,34.971,1322,604
CS3,3,CS,GD,0.735,815,54.4564,20.3317,599,172.894,0.67,0.395,0.252,216,5,2,4,2,0,17.485,29.728,499,834
CS3,3,CS,GD,0.7204,1316,61.327,25.4472,948,213.865,0.668,0.447,0.26,368,6,2,5,1,1,17.268,38.162,1011,516
CS3,3,CS,GD,0.4674,2835,79.8953,38.0028,1325,406.416,0.445,0.68,0.101,1510,18,8,9,6,1,13.884,34.556,608,1585
CS3,3,CS,GD,0.6149,1088,53.9351,24.1861,669,199.907,0.567,0.441,0.21,419,11,5,6,4,1,9.61,23.314,292,1048
CS3,3,CS,GD,0.5071,2410,72.0791,32.1212,1222,338.233,0.484,0.781,0.134,1188,17,8,9,7,1,12.579,31.071,745,1076
CS3,3,CS,GD,0.6627,2633,78.1334,33.5694,1745,386.558,0.631,0.584,0.147,888,18,9,9,9,0,14.069,28.971,1380,903
CS3,3,CS,GD,0.5272,1948,68.1175,30.3894,1027,370.701,0.501,0.747,0.094,921,16,7,10,6,1,12.846,37.213,1337,972
CS3,3,CS,GD,0.7278,2513,68.8381,30.3011,1829,345.889,0.697,0.859,0.192,684,19,10,8,10,0,12.608,37.385,1639,340
CS3,3,CS,GD,0.7556,1240,51.0784,21.9805,937,219.463,0.703,0.676,0.244,303,13,6,6,4,2,12.335,25.899,937,1250
CS3,3,CS,GD,1.016,749,35.5862,16.355,761,109.054,0.934,0.834,0.804,-12,1,0,2,0,0,20.071,20.071,1397,194
CS3,3,CS,GD,0.6742,1108,49.1861,22.3987,747,206.392,0.629,0.558,0.22,361,12,5,7,4,0,10.074,21.728,969,750
CS3,3,CS,GD,0.6779,1394,64.5368,26.1897,945,207.865,0.631,0.522,0.275,449,5,2,4,2,0,20.085,35.314,1178,679
CS3,3,CS,GD,0.5522,3432,116.3787,49.1104,1895,447.37,0.528,0.326,0.119,1537,19,9,11,9,0,13.545,33.314,1210,666
CS3,4,CS,GD,0.7761,947,45.09,20.5326,735,159.823,0.713,0.678,0.362,212,8,4,4,4,0,11.98,20.071,580,760
CS3,4,CS,GD,0.9233,652,40.0039,16.7239,602,128.51,0.838,0.503,0.458,50,3,1,3,1,0,20.371,29.556,723,773
CS3,4,CS,GD,0.5117,3023,86.4523,37.4013,1547,453.571,0.489,0.572,0.094,1476,31,16,12,14,2,9.952,29.899,928,1556
CS3,4,CS,GD,0.8385,681,35.9222,16.2779,571,124.024,0.769,0.72,0.466,110,7,3,5,3,0,8.932,16.314,1138,641
CS3,4,CS,GD,0.7968,1378,49.0528,22.5505,1098,171.095,0.75,0.855,0.471,280,5,2,4,2,0,17.831,28.799,1375,530
CS3,4,CS,GD,0.5419,799,48.7032,21.4961,433,162.551,0.495,0.352,0.206,366,7,3,5,3,0,12.298,26.971,168,1104
CS3,4,CS,GD,0.6316,1710,63.1606,26.7359,1080,232.35,0.597,0.498,0.251,630,13,6,7,5,1,12.628,21.485,1070,826
CS3,4,CS,GD,0.6996,1638,61.6476,28.1192,1146,210.936,0.661,0.63,0.324,492,7,3,5,3,0,16.998,23.556,1371,533
CS3,4,CS,GD,0.9224,567,41.2311,16.6163,523,106.225,0.828,0.413,0.582,44,1,0,2,0,0,40.042,40.042,347,768
CS3,4,CS,GD,1.0299,501,31.0644,13.6164,516,87.841,0.938,0.754,0.84,-15,1,0,2,0,0,26.385,26.385,1551,22
CS3,4,CS,GD,0.8579,1006,46.9744,20.5708,863,151.095,0.799,0.584,0.475,143,5,2,4,2,0,12.657,21.071,1630,257
CS3,4,CS,GD,1.0355,564,30.491,13.8907,584,91.74,0.935,0.85,0.872,-20,3,1,3,1,0,5.69,7.828,1301,171
CS3,4,CS,GD,0.9919,493,36.1248,14.3384,489,94.912,0.891,0.537,0.682,4,1,0,2,0,0,33.87,33.87,996,289
CS3,4,CS,GD,1.0194,463,29.7716,12.7541,472,85.841,0.922,0.794,0.805,-9,1,0,2,0,0,23.556,23.556,933,250
CS3,4,CS,GD,0.6095,1352,50.6827,22.4706,824,254.049,0.574,0.934,0.16,528,12,5,8,4,1,13.576,37.042,991,1528
CS4,1,CS,CA1,0.5907,2167,65.8675,31.9601,1280,323.747,0.564,0.707,0.153,887,22,11,10,10,1,9.783,22.899,1353,745
CS4,1,CS,CA1,0.7449,486,37.108,14.5145,362,121.539,0.667,0.408,0.308,124,3,1,3,1,0,18.233,47.456,387,396
CS4,1,CS,CA1,0.5015,2706,83.8372,38.1195,1357,403.286,0.478,0.592,0.105,1349,28,14,12,12,2,9.486,23.142,981,1282
CS4,1,CS,CA1,0.455,4598,115.382,48.7287,2092,518.056,0.437,0.362,0.098,2506,26,12,14,10,2,12.467,36.385,594,1243
CS4,1,CS,CA1,0.536,1332,65.0348,27.9245,714,262.635,0.499,0.398,0.13,618,15,7,8,6,1,9.803,21.657,575,913
CS4,1,CS,CA1,0.5864,1146,57.1402,23.6541,672,209.865,0.543,0.508,0.192,474,9,4,6,4,0,13.22,22.485,438,1001
CS4,1,CS,CA1,0.4985,4572,113.4442,50.7216,2279,566.524,0.48,0.449,0.089,2293,26,11,16,8,3,13.608,33.385,680,1687
CS4,1,CS,CA1,0.617,2300,63.582,30.0235,1419,339.73,0.586,0.852,0.154,881,27,14,9,11,3,9.91,20.728,1112,1237
CS4,1,CS,CA1,0.5526,3069,75.4529,35.0971,1696,453.47,0.531,0.769,0.104,1373,28,14,11,11,3,11.383,33.719,1408,970
CS4,1,CS,CA1,0.3826,5382,103.7738,47.7853,2059,672.347,0.371,0.724,0.057,3323,42,20,20,16,4,9.691,34.799,810,1403
CS4,1,CS,CA1,0.71,2038,68.4895,30.0669,1447,275.362,0.668,0.531,0.24,591,17,8,9,7,1,10.457,26.728,1026,1243
CS4,1,CS,CA1,0.6217,2223,89.0505,36.4763,1382,300.777,0.586,0.319,0.192,841,10,5,4,4,1,18.284,33.476,827,1167
CS4,1,CS,CA1,0.4764,3606,87.8009,37.4279,1718,523.37,0.457,0.711,0.079,1888,29,14,15,13,1,10.682,26.657,901,1200
CS4,1,CS,CA1,0.6775,2285,76.6995,32.5841,1548,372.416,0.644,0.45,0.14,737,19,8,11,5,3,12.771,25.748,1591,443
CS4,1,CS,CA1,0.5877,2976,86.1325,37.8028,1749,415.286,0.563,0.647,0.127,1227,18,10,6,10,0,14.249,39.799,1334,1013
CS4,2,CS,CA1,0.8816,1503,55.3827,24.553,1325,208.836,0.831,0.767,0.382,178,14,6,8,5,0,10.866,27.919,1579,463
