Animal,Corte,Grupo,Region,Area,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
AL3,2,AL,CA3,1698,33.923,53.429,33.923,53.429,556.666,63.524,34.034,89.377,0.069,1.866,0.536,0.521
AL3,2,AL,CA3,901,35.076,38.744,35.076,38.744,272.676,47.598,24.102,144.124,0.152,1.975,0.506,0.484
AL3,2,AL,CA3,983,39.472,36.533,39.472,36.533,198.693,46.407,26.97,148.478,0.313,1.721,0.581,0.615
AL3,2,AL,CA3,448,36.681,38.373,36.681,38.373,99.054,25.137,22.692,121.244,0.574,1.108,0.903,0.785
AL3,2,AL,CA3,433,40.308,37.038,40.308,37.038,86.669,30.825,17.885,3.141,0.724,1.723,0.58,0.896
AL3,2,AL,CA3,620,35.634,36.265,35.634,36.265,110.368,33.667,23.447,121.323,0.64,1.436,0.696,0.829
AL3,2,AL,CA3,813,33.35,34.1,33.35,34.1,206.35,44.169,23.436,73.543,0.24,1.885,0.531,0.599
AL3,2,AL,CA3,1409,38.252,34.668,38.252,34.668,246.735,48.271,37.165,46.241,0.291,1.299,0.77,0.653
AL3,2,AL,CA3,1655,49.914,47.138,49.914,47.138,433.529,59.299,35.535,5.677,0.111,1.669,0.599,0.518
AL3,2,AL,CA3,1459,48.242,44,48.242,44,480.642,58.293,31.868,150.08,0.079,1.829,0.547,0.433
AL3,3,AL,CA3,664,45.599,47.864,45.599,47.864,227.137,47.044,17.971,41.935,0.162,2.618,0.382,0.469
AL3,3,AL,CA3,1291,41.288,36.372,41.288,36.372,197.037,49.957,32.904,20.78,0.418,1.518,0.659,0.744
AL3,3,AL,CA3,889,43.653,51.204,43.653,51.204,228.877,53.647,21.099,179.634,0.213,2.543,0.393,0.579
AL3,3,AL,CA3,671,40.956,48.092,40.956,48.092,195.38,31.695,26.955,86.045,0.221,1.176,0.85,0.514
AL3,3,AL,CA3,538,45.342,50.916,45.342,50.916,101.983,32.048,21.374,159.958,0.65,1.499,0.667,0.876
AL3,3,AL,CA3,448,48.933,37.085,48.933,37.085,117.841,47.532,12.001,175.56,0.405,3.961,0.252,0.818
AL3,3,AL,CA3,723,44.811,42.591,44.811,42.591,122.711,35.749,25.75,70.011,0.603,1.388,0.72,0.803
AL3,3,AL,CA3,854,43.064,45.904,43.064,45.904,251.078,50.345,21.598,126.785,0.17,2.331,0.429,0.497
AL3,3,AL,CA3,545,45.812,53.528,45.812,53.528,152.51,44.044,15.755,9.867,0.294,2.796,0.358,0.624
AL3,3,AL,CA3,990,40.302,49.27,40.302,49.27,263.907,58.106,21.693,0.191,0.179,2.679,0.373,0.531
AL3,3,AL,CA3,1440,47.32,48.173,47.32,48.173,215.765,45.63,40.181,72.693,0.389,1.136,0.881,0.747
AL3,3,AL,CA3,815,46.101,37.343,46.101,37.343,196.309,43.311,23.959,171.898,0.266,1.808,0.553,0.582
AL3,3,AL,CA3,731,46.774,45.044,46.774,45.044,146.368,44.766,20.791,175.803,0.429,2.153,0.464,0.73
AL3,3,AL,CA3,448,40.174,27.837,40.174,27.837,112.468,34.402,16.581,9.22,0.445,2.075,0.482,0.733
AL3,3,AL,CA3,999,53.12,32.327,53.12,32.327,314.132,67.328,18.892,24.875,0.127,3.564,0.281,0.487
AL3,4,AL,CA3,446,36.439,27.217,36.439,27.217,83.012,28.475,19.942,169.56,0.813,1.428,0.7,0.907
AL3,4,AL,CA3,801,40.049,32.971,40.049,32.971,104.569,32.954,30.948,72.499,0.921,1.065,0.939,0.962
AL3,4,AL,CA3,762,34.639,34.215,34.639,34.215,200.108,52.45,18.498,55.247,0.239,2.835,0.353,0.601
AL3,4,AL,CA3,632,34.972,37.125,34.972,37.125,127.054,35.692,22.545,27.439,0.492,1.583,0.632,0.729
AL3,4,AL,CA3,1335,56.254,42.917,56.254,42.917,303.99,52.01,32.682,17.854,0.182,1.591,0.628,0.531
AL3,4,AL,CA3,643,32.534,41.68,32.534,41.68,141.338,43.939,18.633,77.217,0.404,2.358,0.424,0.742
AL3,4,AL,CA3,869,24.394,42.666,24.394,42.666,155.196,53.647,20.624,73.261,0.453,2.601,0.384,0.748
AL3,4,AL,CA3,854,48.32,36.721,48.32,36.721,124.267,40.117,27.104,3.952,0.695,1.48,0.676,0.866
AL3,4,AL,CA3,866,42.693,36.117,42.693,36.117,162.652,42.561,25.907,58.193,0.411,1.643,0.609,0.707
AL3,4,AL,CA3,846,41.098,34.095,41.098,34.095,294.777,37.457,28.757,145.574,0.122,1.303,0.768,0.465
AL3,4,AL,CA3,576,41.326,31.236,41.326,31.236,128.267,30.234,24.257,178.496,0.44,1.246,0.802,0.765
AL3,4,AL,CA3,635,41.432,22.697,41.432,22.697,202.936,38.386,21.062,24.419,0.194,1.822,0.549,0.47
AL3,4,AL,CA3,1128,38.611,37.917,38.611,37.917,294.475,45.77,31.379,67.613,0.163,1.459,0.686,0.535
AL3,4,AL,CA3,691,45.555,36.574,45.555,36.574,145.823,37.583,23.41,14.78,0.408,1.605,0.623,0.688
AL3,4,AL,CA3,583,32.937,29.913,32.937,29.913,184.208,44.649,16.625,82.831,0.216,2.686,0.372,0.598
AL3,1,AL,GD,434,36.376,27.447,36.376,27.447,112.953,43.738,12.634,145.585,0.427,3.462,0.289,0.794
AL3,1,AL,GD,1142,36.932,34.927,36.932,34.927,276.919,46.131,31.52,110.094,0.187,1.464,0.683,0.541
AL3,1,AL,GD,1015,32.119,41.291,32.119,41.291,287.161,57.815,22.353,113.905,0.155,2.586,0.387,0.643
AL3,1,AL,GD,518,29.197,45.033,29.197,45.033,97.497,33.51,19.682,77.266,0.685,1.703,0.587,0.872
AL3,1,AL,GD,534,41.567,45.23,41.567,45.23,150.066,36.609,18.572,66.762,0.298,1.971,0.507,0.651
AL3,1,AL,GD,876,32.818,33.773,32.818,33.773,228.735,39.465,28.262,93.168,0.21,1.396,0.716,0.574
AL3,1,AL,GD,946,33.99,46.859,33.99,46.859,245.321,45.019,26.755,122.454,0.198,1.683,0.594,0.622
AL3,1,AL,GD,722,37.069,54.352,37.069,54.352,284.09,35.032,26.241,16.656,0.112,1.335,0.749,0.528
AL3,1,AL,GD,1353,34.533,43.355,34.533,43.355,380.86,44.413,38.788,103.6,0.117,1.145,0.873,0.539
AL3,1,AL,GD,941,35.315,48.988,35.315,48.988,247.12,42.328,28.305,41.133,0.194,1.495,0.669,0.579
AL3,1,AL,GD,869,33.612,38.409,33.612,38.409,294.818,53.762,20.58,83.411,0.126,2.612,0.383,0.473
AL3,1,AL,GD,581,32.755,28.028,32.755,28.028,190.593,33.428,22.13,152.043,0.201,1.511,0.662,0.54
AL3,1,AL,GD,1276,39.102,36.979,39.102,36.979,357.831,46.648,34.828,82.385,0.125,1.339,0.747,0.566
AL3,1,AL,GD,1425,36.593,47.998,36.593,47.998,412.399,60.663,29.909,134.138,0.105,2.028,0.493,0.522
AL3,1,AL,GD,1120,44.908,52.146,44.908,52.146,327.103,60.913,23.411,86.663,0.132,2.602,0.384,0.508
AL3,2,AL,GD,1087,47.184,38.669,47.184,38.669,219.421,47.506,29.134,164.005,0.284,1.631,0.613,0.709
AL3,2,AL,GD,593,44.013,45.851,44.013,45.851,110.569,36.943,20.438,0.778,0.61,1.808,0.553,0.818
AL3,2,AL,GD,455,36.1,38.419,36.1,38.419,122.61,32.149,18.02,6.048,0.38,1.784,0.56,0.633
AL3,2,AL,GD,617,28.33,39.597,28.33,39.597,145.581,49.564,15.85,121.489,0.366,3.127,0.32,0.662
AL3,2,AL,GD,911,36.059,43.537,36.059,43.537,249.463,36.669,31.632,35.323,0.184,1.159,0.863,0.602
AL3,2,AL,GD,577,35.387,37.575,35.387,37.575,103.74,37.008,19.851,177.47,0.674,1.864,0.536,0.854
AL3,2,AL,GD,701,29.066,26.305,29.066,26.305,154.024,39.989,22.32,26.325,0.371,1.792,0.558,0.686
AL3,2,AL,GD,929,52.223,28.083,52.223,28.083,172.51,66.722,17.728,18.841,0.392,3.764,0.266,0.753
AL3,2,AL,GD,598,19.477,38.321,19.477,38.321,121.74,50.265,15.148,94.139,0.507,3.318,0.301,0.867
AL3,2,AL,GD,1278,45.848,41.126,45.848,41.126,399.044,49.22,33.06,5.69,0.101,1.489,0.672,0.46
AL3,2,AL,GD,1177,45.142,42.485,45.142,42.485,388.558,48.779,30.722,155.326,0.098,1.588,0.63,0.456
AL3,2,AL,GD,500,48.624,39.676,48.624,39.676,195.179,33.092,19.238,150.795,0.165,1.72,0.581,0.504
AL3,2,AL,GD,993,46.576,44.86,46.576,44.86,348.274,52.894,23.903,91.061,0.103,2.213,0.452,0.48
AL3,2,AL,GD,298,21.567,23.701,21.567,23.701,68.426,23.559,16.105,45.407,0.8,1.463,0.684,0.904
AL3,2,AL,GD,419,27.285,29.586,27.285,29.586,76.426,25.76,20.71,54.124,0.901,1.244,0.804,0.942
AL3,3,AL,GD,515,24.618,34.424,24.618,34.424,92.225,30.564,21.454,145.137,0.761,1.425,0.702,0.894
AL3,3,AL,GD,1408,46.997,42.78,46.997,42.78,181.238,47.561,37.693,140.917,0.539,1.262,0.793,0.806
AL3,3,AL,GD,852,45.211,39.754,45.211,39.754,138.125,35.79,30.311,131.316,0.561,1.181,0.847,0.811
AL3,3,AL,GD,598,39.826,46.99,39.826,46.99,139.095,41.387,18.397,139.315,0.388,2.25,0.445,0.675
AL3,3,AL,GD,1193,34.406,46.407,34.406,46.407,252.049,56.549,26.861,141.854,0.236,2.105,0.475,0.693
AL3,3,AL,GD,556,41.16,41.207,41.16,41.207,191.522,45.32,15.62,134.138,0.19,2.901,0.345,0.517
AL3,3,AL,GD,799,45.606,47.135,45.606,47.135,157.823,39.834,25.539,110.038,0.403,1.56,0.641,0.795
AL3,3,AL,GD,821,44.074,40.08,44.074,40.08,190.794,39.636,26.373,175.18,0.283,1.503,0.665,0.573
AL3,3,AL,GD,545,41.241,27.849,41.241,27.849,142.51,34.231,20.272,157.674,0.337,1.689,0.592,0.629
AL3,3,AL,GD,731,36.757,38.334,36.757,38.334,199.279,43.031,21.63,151.045,0.231,1.989,0.503,0.641
AL3,3,AL,GD,817,59.434,45.026,59.434,45.026,227.22,42.226,24.635,45.682,0.199,1.714,0.583,0.75
AL3,3,AL,GD,994,34.066,32.728,34.066,32.728,201.137,63.541,19.918,155.364,0.309,3.19,0.313,0.645
AL3,3,AL,GD,564,28.328,43.282,28.328,43.282,91.397,28.838,24.902,97.078,0.848,1.158,0.864,0.916
AL3,3,AL,GD,1172,40.473,43.92,40.473,43.92,240.35,40.993,36.403,7.728,0.255,1.126,0.888,0.687
AL3,3,AL,GD,1302,69.075,39.204,69.075,39.204,278.635,80.363,20.628,175.675,0.211,3.896,0.257,0.602
AL3,4,AL,GD,461,38.966,23.389,38.966,23.389,89.497,28.437,20.641,175.624,0.723,1.378,0.726,0.907
AL3,4,AL,GD,790,45.1,33.496,45.1,33.496,156.61,47.821,21.034,162.153,0.405,2.274,0.44,0.702
AL3,4,AL,GD,1277,43.377,35.982,43.377,35.982,277.463,51.101,31.818,13.931,0.208,1.606,0.623,0.63
AL3,4,AL,GD,776,34.278,29.581,34.278,29.581,188.208,37,26.704,28.571,0.275,1.386,0.722,0.6
AL3,4,AL,GD,463,31.938,38.36,31.938,38.36,116.61,37.103,15.889,78.197,0.428,2.335,0.428,0.741
AL3,4,AL,GD,982,35.721,36.48,35.721,36.48,252.149,56.308,22.205,47.389,0.194,2.536,0.394,0.65
AL3,4,AL,GD,577,27.273,35.564,27.273,35.564,88.669,29.279,25.092,105.839,0.922,1.167,0.857,0.966
AL3,4,AL,GD,747,70.39,32.975,70.39,32.975,224.25,88.918,10.697,26.334,0.187,8.313,0.12,0.58
AL3,4,AL,GD,1163,39.285,54.841,39.285,54.841,261.019,59.857,24.739,82.536,0.215,2.42,0.413,0.657
AL3,4,AL,GD,643,32.435,52.687,32.435,52.687,197.38,48.789,16.78,74.1,0.207,2.907,0.344,0.546
AL3,4,AL,GD,746,35.162,46.739,35.162,46.739,201.522,48.739,19.488,51.722,0.231,2.501,0.4,0.565
AL3,4,AL,GD,1100,41.323,59.29,41.323,59.29,277.99,59.849,23.402,70.244,0.179,2.557,0.391,0.581
AL3,4,AL,GD,994,35.836,54.87,35.836,54.87,310.132,61.108,20.711,58.451,0.13,2.951,0.339,0.543
AL3,4,AL,GD,687,47.117,59.694,47.117,59.694,254.049,46.292,18.896,38.139,0.134,2.45,0.408,0.465
AL3,4,AL,GD,812,51.092,54.054,51.092,54.054,220.593,67.992,15.206,88.267,0.21,4.471,0.224,0.64
AL4,1,AL,CA1,1462,46.637,47.633,46.637,47.633,310.818,58.314,31.921,49.97,0.19,1.827,0.547,0.68
AL4,1,AL,CA1,903,43.744,46.812,43.744,46.812,191.38,37.899,30.337,118.43,0.31,1.249,0.8,0.613
AL4,1,AL,CA1,662,38.512,46.485,38.512,46.485,114.953,43.241,19.493,148.6,0.63,2.218,0.451,0.912
AL4,1,AL,CA1,758,39.244,50.988,39.244,50.988,178.693,53.775,17.947,148.296,0.298,2.996,0.334,0.668
AL4,1,AL,CA1,1523,55.87,38.111,55.87,38.111,393.186,56.491,34.326,34.824,0.124,1.646,0.608,0.501
AL4,1,AL,CA1,1318,42.517,32.609,42.517,32.609,226.978,44.262,37.913,156.592,0.321,1.167,0.857,0.711
AL4,1,AL,CA1,620,39.385,31.594,39.385,31.594,150.167,33.828,23.336,124.36,0.346,1.45,0.69,0.736
AL4,1,AL,CA1,1021,42.569,33.12,42.569,33.12,181.037,38.695,33.596,39.246,0.391,1.152,0.868,0.815
AL4,1,AL,CA1,760,34.318,29.187,34.318,29.187,227.664,34.715,27.874,61.849,0.184,1.245,0.803,0.465
AL4,1,AL,CA1,1426,40.227,48.427,40.227,48.427,508.299,57.32,31.676,58.373,0.069,1.81,0.553,0.316
AL4,1,AL,CA1,1129,51.405,51.246,51.405,51.246,388.416,44.403,32.373,36.583,0.094,1.372,0.729,0.327
AL4,1,AL,CA1,987,32.763,34.907,32.763,34.907,279.706,40.275,31.203,56.848,0.159,1.291,0.775,0.578
AL4,1,AL,CA1,1066,25.902,45.509,25.902,45.509,307.161,52.147,26.028,117.076,0.142,2.003,0.499,0.469
AL4,1,AL,CA1,1027,33.122,33.137,33.122,33.137,208.693,61.587,21.232,122.257,0.296,2.901,0.345,0.661
AL4,1,AL,CA1,694,31.297,34.252,31.297,34.252,257.463,48.706,18.142,133.635,0.132,2.685,0.372,0.535
AL4,2,AL,CA1,404,31.267,39.327,31.267,39.327,125.64,43.026,11.955,85.941,0.322,3.599,0.278,0.754
AL4,2,AL,CA1,755,31.035,45.206,31.035,45.206,181.723,40.946,23.477,92.903,0.287,1.744,0.573,0.668
AL4,2,AL,CA1,1248,41.693,56.244,41.693,56.244,416.517,64.153,24.769,59.77,0.09,2.59,0.386,0.411
AL4,2,AL,CA1,533,36.384,30.144,36.384,30.144,115.054,36.492,18.597,20.934,0.506,1.962,0.51,0.799
AL4,2,AL,CA1,916,43.061,30.885,43.061,30.885,220.936,44.303,26.325,20.728,0.236,1.683,0.594,0.682
AL4,2,AL,CA1,1688,43.814,55.428,43.814,55.428,610.708,70.102,30.658,43.299,0.057,2.287,0.437,0.418
AL4,2,AL,CA1,1022,42.804,51.812,42.804,51.812,149.681,43.391,29.989,110.039,0.573,1.447,0.691,0.811
AL4,2,AL,CA1,1726,54.012,52.214,54.012,52.214,169.681,65.628,33.486,163.163,0.753,1.96,0.51,0.941
AL4,2,AL,CA1,975,39.874,43.919,39.874,43.919,224.25,51.604,24.056,102.756,0.244,2.145,0.466,0.523
AL4,2,AL,CA1,1870,83.843,58.784,83.843,58.784,516.198,97.598,24.396,14.886,0.088,4.001,0.25,0.477
AL4,2,AL,CA1,1402,50.285,56.858,50.285,56.858,515.897,55.847,31.964,139.198,0.066,1.747,0.572,0.411
AL4,2,AL,CA1,859,29.836,50.338,29.836,50.338,192.208,33.472,32.676,10.267,0.292,1.024,0.976,0.697
AL4,2,AL,CA1,1468,53.534,46.709,53.534,46.709,474.399,61.714,30.287,19.943,0.082,2.038,0.491,0.519
AL4,2,AL,CA1,1342,52.527,48.092,52.527,48.092,436.784,65.609,26.043,55.528,0.088,2.519,0.397,0.533
AL4,2,AL,CA1,533,35.384,35.144,35.384,35.144,115.054,36.492,18.597,20.934,0.506,1.962,0.51,0.799
AL4,3,AL,CA1,386,39.749,38.79,39.749,38.79,128.368,39.782,12.354,11.982,0.294,3.22,0.311,0.628
AL4,3,AL,CA1,487,35.976,35.297,35.976,35.297,134.167,30.087,20.609,128.84,0.34,1.46,0.685,0.717
AL4,3,AL,CA1,1177,46.228,49.65,46.228,49.65,256.392,61.738,24.274,133.689,0.225,2.543,0.393,0.541
AL4,3,AL,CA1,833,41.895,45.727,41.895,45.727,206.35,38.668,27.428,18.267,0.246,1.41,0.709,0.676
AL4,3,AL,CA1,352,50.889,52.506,50.889,52.506,75.255,25.962,17.263,31.768,0.781,1.504,0.665,0.903
AL4,3,AL,CA1,1023,51.1,57.641,51.1,57.641,377.73,66.351,19.631,112.328,0.09,3.38,0.296,0.473
AL4,3,AL,CA1,601,39.745,37.989,39.745,37.989,265.848,29.719,25.749,75.793,0.107,1.154,0.866,0.384
AL4,3,AL,CA1,1185,39.222,41.529,39.222,41.529,363.831,46.684,32.319,151.066,0.112,1.444,0.692,0.52
AL4,3,AL,CA1,1034,40.113,36.632,40.113,36.632,129.539,37.937,34.703,88.874,0.774,1.093,0.915,0.911
AL4,3,AL,CA1,1441,63.103,55.275,63.103,55.275,483.269,63.983,28.676,45.584,0.078,2.231,0.448,0.405
AL4,3,AL,CA1,1746,55.05,37.277,55.05,37.277,501.311,76.06,29.228,7.297,0.087,2.602,0.384,0.436
AL4,3,AL,CA1,1425,55.475,41.321,55.475,41.321,389.63,65.466,27.715,163.172,0.118,2.362,0.423,0.522
AL4,3,AL,CA1,654,45.419,27.17,45.419,27.17,170.167,43.492,19.146,3.956,0.284,2.272,0.44,0.677
AL4,3,AL,CA1,633,33.581,30.841,33.581,30.841,161.681,55.875,14.424,4.219,0.304,3.874,0.258,0.713
AL4,3,AL,CA1,1795,34.432,42.681,34.432,42.681,192.066,66.02,34.618,71.797,0.611,1.907,0.524,0.868
AL4,4,AL,CA1,1133,40.332,66.464,40.332,66.464,327.463,69.779,20.673,124.792,0.133,3.375,0.296,0.47
AL4,4,AL,CA1,997,39.318,52.983,39.318,52.983,265.262,58.946,21.535,122.455,0.178,2.737,0.365,0.58
AL4,4,AL,CA1,2036,45.652,57.479,45.652,57.479,707.619,76.196,34.022,57.147,0.051,2.24,0.447,0.414
AL4,4,AL,CA1,902,47.063,35.462,47.063,35.462,314.191,52.669,21.805,172.892,0.115,2.415,0.414,0.343
AL4,4,AL,CA1,725,21.89,30.854,21.89,30.854,175.238,38.041,24.266,58.276,0.297,1.568,0.638,0.611
AL4,4,AL,CA1,868,41.392,51.048,41.392,51.048,291.304,55.305,19.983,121.567,0.129,2.768,0.361,0.512
AL4,4,AL,CA1,1123,38.223,56.138,38.223,56.138,436.257,56.889,25.134,89.038,0.074,2.263,0.442,0.423
AL4,4,AL,CA1,881,50.184,51.864,50.184,51.864,305.605,39.94,28.086,81.166,0.119,1.422,0.703,0.405
AL4,4,AL,CA1,892,67.294,49.094,67.294,49.094,213.622,64.087,17.722,109.028,0.246,3.616,0.277,0.665
AL4,4,AL,CA1,453,33.273,62.257,33.273,62.257,87.497,32.87,17.547,144.436,0.744,1.873,0.534,0.931
AL4,4,AL,CA1,479,40.124,33.68,40.124,33.68,128.953,34.977,17.437,3.308,0.362,2.006,0.499,0.637
AL4,4,AL,CA1,1250,47.85,43.722,47.85,43.722,199.037,69.382,22.939,144.321,0.397,3.025,0.331,0.695
AL4,4,AL,CA1,2177,50.19,83.583,50.19,83.583,662.264,83.996,33,106.309,0.062,2.545,0.393,0.446
AL4,4,AL,CA1,1342,37.486,72.293,37.486,72.293,537.411,55.806,30.618,103.282,0.058,1.823,0.549,0.484
AL4,4,AL,CA1,501,33.199,43.734,33.199,43.734,103.154,33.727,18.913,133.966,0.592,1.783,0.561,0.819
AL4,1,AL,CA3,765,20.568,32.816,20.568,32.816,132.51,36.435,26.734,124.685,0.547,1.363,0.734,0.814
AL4,1,AL,CA3,866,23.222,30.457,23.222,30.457,120.368,40.935,26.936,6.973,0.751,1.52,0.658,0.915
AL4,1,AL,CA3,637,29.232,36.418,29.232,36.418,113.154,38.719,20.947,89.465,0.625,1.848,0.541,0.861
AL4,1,AL,CA3,779,31.993,32.364,31.993,32.364,131.296,50.333,19.706,15.585,0.568,2.554,0.392,0.871
AL4,1,AL,CA3,1273,37.524,53.291,37.524,53.291,392.801,52.68,30.768,51.717,0.104,1.712,0.584,0.512
AL4,1,AL,CA3,1587,42.944,55.111,42.944,55.111,249.321,57.653,35.048,175.572,0.321,1.645,0.608,0.688
AL4,1,AL,CA3,449,31.257,27.308,31.257,27.308,85.74,29.855,19.149,150.965,0.768,1.559,0.641,0.907
AL4,1,AL,CA3,620,30.373,43.132,30.373,43.132,123.154,48.405,16.308,86.79,0.514,2.968,0.337,0.823
AL4,1,AL,CA3,855,40.447,37.216,40.447,37.216,136.953,35.759,30.443,160.455,0.573,1.175,0.851,0.824
AL4,1,AL,CA3,1221,26.842,50.161,26.842,50.161,463.286,57.476,27.048,121.145,0.071,2.125,0.471,0.393
AL4,1,AL,CA3,1711,53.392,54.489,53.392,54.489,516.257,66.194,32.911,128.34,0.081,2.011,0.497,0.437
AL4,1,AL,CA3,1478,78.348,35.988,78.348,35.988,351.948,74.294,25.33,8.149,0.15,2.933,0.341,0.539
AL4,1,AL,CA3,443,36.631,28.881,36.631,28.881,133.924,49.485,11.398,137.118,0.31,4.341,0.23,0.609
AL4,1,AL,CA3,588,30.281,29.6,30.281,29.6,146.066,36.811,20.338,54.689,0.346,1.81,0.552,0.673
AL4,1,AL,CA3,932,61.156,35.878,61.156,35.878,221.865,76.169,15.579,9.771,0.238,4.889,0.205,0.633
AL4,2,AL,CA3,392,33.151,35.048,33.151,35.048,136.752,23.878,20.903,174.257,0.263,1.142,0.875,0.612
AL4,2,AL,CA3,1543,58.164,46.635,58.164,46.635,380.659,50.672,38.771,17.871,0.134,1.307,0.765,0.52
AL4,2,AL,CA3,575,64.51,33.556,64.51,33.556,178.794,28.382,25.795,126.477,0.226,1.1,0.909,0.646
AL4,2,AL,CA3,1714,53.515,43.362,53.515,43.362,548.08,57.316,38.076,3.233,0.072,1.505,0.664,0.441
AL4,2,AL,CA3,1085,49.132,37.025,49.132,37.025,428.215,42.305,32.655,104.078,0.074,1.296,0.772,0.401
AL4,2,AL,CA3,861,56.672,58.904,56.672,58.904,256.049,60.707,18.058,87.417,0.165,3.362,0.297,0.596
AL4,2,AL,CA3,585,30.558,29.449,30.558,29.449,228.635,36.922,20.174,176.157,0.141,1.83,0.546,0.425
AL4,2,AL,CA3,1198,78.264,30.693,78.264,30.693,443.772,64.491,23.652,7.821,0.076,2.727,0.367,0.38
AL4,2,AL,CA3,1384,108.719,40.719,108.719,40.719,492.482,94.498,18.648,25.346,0.072,5.068,0.197,0.292
AL4,2,AL,CA3,864,41.612,24.86,41.612,24.86,178.409,48.969,22.465,10.099,0.341,2.18,0.459,0.764
AL4,2,AL,CA3,1116,75.502,39.697,75.502,39.697,265.078,63.298,22.449,4.368,0.2,2.82,0.355,0.659
AL4,2,AL,CA3,578,47.766,32.118,47.766,32.118,114.225,42.909,17.151,147.079,0.557,2.502,0.4,0.854
AL4,2,AL,CA3,1079,48.426,52.526,48.426,52.526,267.806,48.974,28.052,143.235,0.189,1.746,0.573,0.495
AL4,2,AL,CA3,1051,43.739,48.164,43.739,48.164,252.635,57.699,23.192,10.838,0.207,2.488,0.402,0.632
AL4,2,AL,CA3,1337,90.086,34.725,90.086,34.725,291.605,84.387,20.173,21.576,0.198,4.183,0.239,0.471
AL4,3,AL,CA3,828,47.327,45.952,47.327,45.952,203.38,70.006,15.059,47.757,0.252,4.649,0.215,0.602
AL4,3,AL,CA3,324,33.383,35.466,33.383,35.466,80.326,22.332,18.473,24.061,0.631,1.209,0.827,0.828
AL4,3,AL,CA3,587,25.696,41.405,25.696,41.405,96.083,34.827,21.46,47.691,0.799,1.623,0.616,0.93
AL4,3,AL,CA3,400,17.175,48.538,17.175,48.538,91.255,24.752,20.576,37.154,0.604,1.203,0.831,0.823
AL4,3,AL,CA3,511,23.803,38.263,23.803,38.263,95.154,33.295,19.541,124.495,0.709,1.704,0.587,0.882
AL4,3,AL,CA3,746,30.162,45.202,30.162,45.202,136.267,40.823,23.267,154.544,0.505,1.755,0.57,0.74
AL4,3,AL,CA3,729,29.995,30.589,29.995,30.589,109.74,33.187,27.969,162.737,0.761,1.187,0.843,0.911
AL4,3,AL,CA3,896,27.962,27.296,27.962,27.296,160.409,36.94,30.883,53.429,0.438,1.196,0.836,0.737
AL4,3,AL,CA3,734,34.181,45.023,34.181,45.023,140.853,50.781,18.404,158.467,0.465,2.759,0.362,0.81
AL4,3,AL,CA3,1532,34.772,51.86,34.772,51.86,458.985,71.295,27.36,107.078,0.091,2.606,0.384,0.363
AL4,3,AL,CA3,1208,37.881,44.7,37.881,44.7,258.191,44.738,34.38,102.636,0.228,1.301,0.768,0.74
AL4,3,AL,CA3,1176,42.924,43.179,42.924,43.179,298.534,52.947,28.28,58.392,0.166,1.872,0.534,0.473
AL4,3,AL,CA3,416,35.486,30.707,35.486,30.707,96.912,35.083,15.098,150.997,0.557,2.324,0.43,0.801
AL4,3,AL,CA3,1137,43.648,32.542,43.648,32.542,266.392,73.296,19.751,34.54,0.201,3.711,0.269,0.466
AL4,3,AL,CA3,480,31.288,29.777,31.288,29.777,90.083,29.665,20.602,100.136,0.743,1.44,0.694,0.894
AL4,4,AL,CA3,933,34.743,31.204,34.743,31.204,145.539,39.903,29.77,173.237,0.554,1.34,0.746,0.803
AL4,4,AL,CA3,650,26.014,34.363,26.014,34.363,106.326,35.5,23.313,135.19,0.723,1.523,0.657,0.901
AL4,4,AL,CA3,507,33.524,34.971,33.524,34.971,120.024,27.86,23.171,40.169,0.442,1.202,0.832,0.828
AL4,4,AL,CA3,623,33.908,33.157,33.908,33.157,169.966,29.658,26.746,73.445,0.271,1.109,0.902,0.569
AL4,4,AL,CA3,809,33.459,38.327,33.459,38.327,175.823,45.804,22.488,67.174,0.329,2.037,0.491,0.671
AL4,4,AL,CA3,751,28.75,29.576,28.75,29.576,158.995,49.792,19.204,134.209,0.373,2.593,0.386,0.687
AL4,4,AL,CA3,1051,28.664,31.46,28.664,31.46,222.593,54.927,24.363,49.215,0.267,2.255,0.444,0.637
AL4,4,AL,CA3,689,32.978,44.198,32.978,44.198,181.238,35.628,24.623,97.463,0.264,1.447,0.691,0.537
AL4,4,AL,CA3,481,32.733,31.968,32.733,31.968,195.037,37.307,16.416,32.641,0.159,2.273,0.44,0.583
AL4,4,AL,CA3,1111,43.058,87.378,43.058,87.378,437.872,47.073,30.051,46.821,0.073,1.566,0.638,0.336
AL4,4,AL,CA3,767,39.054,52.92,39.054,52.92,373.688,51.467,18.975,87.633,0.069,2.712,0.369,0.356
AL4,4,AL,CA3,934,37.15,52.638,37.15,52.638,334.09,47.408,25.084,65.477,0.105,1.89,0.529,0.426
AL4,4,AL,CA3,495,19.488,33.049,19.488,33.049,110.125,27.015,23.329,8.554,0.513,1.158,0.864,0.843
AL4,4,AL,CA3,671,30.341,54.783,30.341,54.783,243.765,61.881,13.806,112.243,0.142,4.482,0.223,0.396
AL4,4,AL,CA3,769,36.548,57.391,36.548,57.391,277.421,42.797,22.878,100.22,0.126,1.871,0.535,0.506
AL4,1,AL,GD,1107,36.365,44.488,36.365,44.488,137.983,43.342,32.52,24.769,0.731,1.333,0.75,0.901
