Animal,Corte,Grupo,Region,Mean Foreground Pixels,Density = Foreground Pixels/Hull Area,Span Ratio,Maximum Span Across Hull,Area,Perimeter,Circularity,Width of Bounding Rectangle,Height of Bounding Rectangle,Maximum Radius from Hull's Centre of Mass,Max/Min Radii,CV for all Radii,Mean Radius,Diameter of Bounding Circle,Maximum Radius from Circle's Centre,Max/Min Radii from Circle Centre,CV for all Radii from Circle's Centre,Mean Radius from Circle's Centre,Method Used to Calculate Circle
CS5,4,CS,CA1,435,0.7713,1.8359,40.5216,564,96.8554,0.7555,22,41,24.3392,2.3951,0.3234,16.4821,40.5216,20.2608,2.0414,0.2021,16.6438,span
CS5,4,CS,CA1,704,0.5619,2.2382,62.8172,1253,148.2331,0.7166,38,63,32.2374,1.824,0.2099,25.471800000000002,62.8172,31.4086,1.6971,0.1987,25.5456,span
CS5,4,CS,CA1,794,0.5537,1.2405,56.6127,1434,152.6643,0.7732,44,48,29.6858,1.524,0.1392,26.175,57.7762,28.8881,1.5795,0.1568,25.9826,triangle
CS5,4,CS,CA1,665,0.5407,2.8653,74.411,1230,165.9781,0.5611,51,60,40.7072,2.87,0.2664,29.6877,74.411,37.2055,2.8185,0.2293,30.6776,span
CS5,4,CS,CA1,1272,0.5422,4.0732,113.5473,2346,243.791,0.496,49,109,63.0406,3.397,0.2726,44.9423,113.5473,56.7737,3.2284,0.2753,45.4205,span
CS5,4,CS,CA1,2028,0.3131,2.2189,151.6476,6477,355.1797,0.6452,151,66,84.1494,2.1428,0.2482,58.4489,151.6476,75.8238,1.6971,0.1762,63.328,span
CS5,4,CS,CA1,1988,0.4156,1.476,94.7945,4783,263.3893,0.8664,71,96,50.9457,1.6603,0.1455,42.7952,96.3793,48.1896,1.8102,0.1462,42.5046,span
CS5,1,CS,CA3,608,0.6855,1.5036,43.4166,887,118.6295,0.792,32,44,25.8864,1.8879,0.1723,21.1366,44.2263,22.1132,1.5898,0.1017,20.5736,triangle
CS5,1,CS,CA3,1862,0.5953,1.4627,84.6463,3128,216.4488,0.839,71,67,46.9772,1.7383,0.1687,34.7778,84.6463,42.3232,2.0333,0.1669,37.4513,span
CS5,1,CS,CA3,1135,0.6929,1.6217,61.6847,1638,153.8688,0.8694,58,42,32.7571,1.9635,0.1645,26.2901,61.6847,30.8423,1.7075,0.155,25.9215,span
CS5,1,CS,CA3,1511,0.4855,1.1481,74.8131,3112,212.1858,0.8686,74,71,40.2734,1.3818,0.0947,35.5639,76.6014,38.3007,1.2228,0.0739,35.6967,triangle
CS5,1,CS,CA3,1819,0.3758,1.2867,103.7545,4840,281.3562,0.7683,79,104,61.1627,1.9144,0.1689,46.8583,107.0686,53.5343,1.5865,0.1445,47.9768,triangle
CS5,1,CS,CA3,968,0.438,2.9997,103.3925,2210,225.5279,0.546,69,80,56.1493,3.5782,0.2637,42.1574,103.3925,51.6962,4.7094,0.2631,42.881100000000004,span
CS5,1,CS,CA3,1339,0.4253,2.3343,110.354,3148,252.54,0.6203,107,56,64.7734,2.0724,0.2703,45.7658,110.354,55.177,2.1974,0.1825,45.9552,span
CS5,1,CS,CA3,1224,0.6711,1.6176,68.6003,1824,168.6786,0.8056,60,50,39.0382,2.3171,0.2635,28.4921,68.6003,34.3001,1.9403,0.1978,27.99,span
CS5,1,CS,CA3,530,0.5805,1.1029,40.1622,913,115.077,0.8664,38,35,24.2414,1.5463,0.1372,19.0591,41.8952,20.9476,1.5295,0.1074,19.2833,triangle
CS5,1,CS,CA3,1065,0.5031,1.5927,74.6726,2117,185.0262,0.7771,45,72,41.937,1.8007,0.2111,31.5247,74.6726,37.3363,2.329,0.2347,31.499,span
CS5,1,CS,CA3,1239,0.4363,1.2178,72.6705,2840,203.4115,0.8625,64,69,38.5446,1.2796,0.0729,34.8463,73.9624,36.9812,1.2249,0.0688,34.6829,triangle
CS5,1,CS,CA3,2223,0.3501,1.6117,121.6306,6350,322.6179,0.7667,114,98,68.9612,1.4853,0.1213,56.7174,122.2532,61.1266,1.6512,0.1053,56.7675,triangle
CS5,1,CS,CA3,743,0.8984,1.7432,43.6807,827,111.639,0.8338,42,28,22.9641,1.8532,0.1511,19.4738,43.699,21.8495,1.5606,0.1327,19.2617,triangle
CS5,1,CS,CA3,581,0.8312,1.8598,42.9535,699,104.427,0.8055,42,25,23.3868,1.7986,0.1773,17.9083,42.9535,21.4767,2.0835,0.2047,17.2643,span
CS5,1,CS,CA3,1090,0.3436,1.4929,87.0057,3172,228.5756,0.7629,74,67,46.844,1.7863,0.1622,39.9703,88.1044,44.0522,2.5382,0.1757,39.8176,span
CS5,2,CS,CA3,2112,0.632,2.1622,108.074,3342,248.5002,0.6801,108,53,58.1868,2.2268,0.2303,44.9335,108.074,54.037,3.035,0.215,45.0436,span
CS5,2,CS,CA3,1024,0.5039,2.2174,87.6413,2032,196.3477,0.6623,84,44,46.7056,2.3421,0.3271,31.3889,87.6413,43.8207,2.2211,0.3297,31.3461,span
CS5,2,CS,CA3,955,0.5638,2.2504,71.6938,1694,171.5674,0.7232,63,53,39.1825,2.5293,0.2323,30.328,71.6938,35.8469,2.5348,0.2161,30.4361,span
CS5,2,CS,CA3,508,0.6069,1.443,42.5441,837,115.7874,0.7845,35,44,23.3229,1.6316,0.1514,19.338,43.3329,21.6665,1.8491,0.1266,20.1712,triangle
CS5,2,CS,CA3,710,0.9079,2.1482,48.7647,782,115.644,0.7348,47,25,25.1336,2.085,0.2115,19.6648,48.7647,24.3824,1.9744,0.1948,19.7932,span
CS5,2,CS,CA3,1740,0.3382,1.6412,108.4666,5145,291.2918,0.762,108,69,62.0714,1.6657,0.188,49.1187,109.8488,54.9244,1.0972,0.0278,53.5021,triangle
CS5,2,CS,CA3,732,0.4538,1.233,52.6308,1613,151.9684,0.8777,51,44,29.9927,1.3992,0.1121,26.2177,54.1918,27.0959,1.5788,0.1262,24.8638,triangle
CS5,2,CS,CA3,1256,0.4349,1.1172,72.45,2888,212.2062,0.8059,65,72,40.486,1.2382,0.0751,36.007,77.1336,38.5668,1.1292,0.0457,36.5213,triangle
CS5,2,CS,CA3,646,0.9268,1.0502,35.0143,697,99.6099,0.8828,35,34,25.9787,3.0046,0.2988,17.6457,35.0427,17.5214,1.356,0.0944,16.3246,triangle
CS5,2,CS,CA3,901,0.9544,1.3025,43.1856,944,113.8135,0.9158,34,36,25.7955,2.9197,0.2217,19.9738,43.1856,21.5928,1.4108,0.1184,18.1616,span
CS5,2,CS,CA3,990,0.8967,1.1358,43.9318,1104,127.6203,0.8518,40,45,26.1115,1.6672,0.1676,20.8902,46.0975,23.0487,1.416,0.118,20.6479,triangle
CS5,2,CS,CA3,782,0.6246,2.4122,65.192,1252,154.5433,0.6587,61,35,33.8222,1.6788,0.1715,28.1373,65.192,32.596,1.3744,0.1168,29.1588,span
CS5,2,CS,CA3,2151,0.3721,1.6302,114.1096,5781,296.5897,0.8258,114,75,57.9912,1.4451,0.1321,50.2909,114.1096,57.0548,1.4945,0.1453,50.2304,span
CS5,2,CS,CA3,805,0.3651,1.5874,80.9938,2205,203.7135,0.6677,76,54,46.7092,1.6236,0.1701,36.8572,81.3022,40.6511,1.2152,0.0672,38.3758,triangle
CS5,2,CS,CA3,581,0.9683,2.103,43.1741,600,100.2249,0.7506,42,22,24.094,2.8941,0.2612,16.5569,43.1741,21.587,2.1587,0.2502,16.2971,span
CS5,3,CS,CA3,2017,0.4271,1.32,101.8627,4722,265.6179,0.841,81,78,58.8666,1.6542,0.1529,44.4671,101.8627,50.9313,1.8915,0.15,43.517,span
CS5,3,CS,CA3,1597,0.5234,1.3631,78.2304,3051,215.9257,0.8223,71,69,44.7187,1.5747,0.152,36.7992,80.2621,40.131,1.8866,0.1453,36.3096,triangle
CS5,3,CS,CA3,1526,0.5523,1.6337,78.7909,2763,207.0396,0.81,52,78,41.9865,1.6235,0.1746,34.0692,78.9161,39.458,1.5763,0.1371,35.1327,triangle
CS5,3,CS,CA3,2857,0.6011,1.4209,93.984,4753,261.211,0.8754,71,93,52.8249,1.7802,0.1606,43.5317,95.5119,47.756,1.8403,0.1682,42.6753,triangle
CS5,3,CS,CA3,1317,0.6813,2.5393,83.006,1933,196.5518,0.6288,78,49,44.6443,1.5718,0.1345,36.8621,83.006,41.503,1.6908,0.1338,37.1518,span
CS5,3,CS,CA3,768,0.8848,3.1611,58.5235,868,132.8366,0.6182,35,54,34.9423,2.6626,0.2977,24.9402,58.5235,29.2617,2.9081,0.2183,23.9704,span
CS5,3,CS,CA3,989,0.8187,1.5085,48.5077,1208,132.3799,0.8662,40,50,29.7201,2.0899,0.1724,24.0583,48.5187,24.2594,1.648,0.1431,21.5732,triangle
CS5,3,CS,CA3,720,0.6723,1.4959,52.4786,1071,131.4523,0.7789,36,47,26.4125,1.4893,0.1458,22.6013,52.4786,26.2393,1.5895,0.1656,22.496,span
CS5,3,CS,CA3,1848,0.5865,1.646,87.2067,3151,224.9438,0.7825,72,70,45.2071,1.5695,0.1499,38.6367,87.2067,43.6033,1.2249,0.0679,40.4529,span
CS5,3,CS,CA3,1378,0.5713,1.7478,80.05,2412,200.384,0.7549,78,51,44.4586,2.1892,0.1933,35.0691,80.05,40.025,2.4049,0.1886,34.8756,span
CS5,3,CS,CA3,1806,0.4932,1.462,87.5557,3662,234.28,0.8384,85,70,51.6353,1.7463,0.1859,39.6269,88.8444,44.4222,1.4392,0.1381,39.7637,triangle
CS5,3,CS,CA3,1531,0.5769,1.3918,75.2928,2654,200.027,0.8336,50,70,38.4555,1.4804,0.128,34.3985,75.2928,37.6464,1.6318,0.1601,34.1631,span
CS5,3,CS,CA3,1150,0.6375,1.4513,61.5224,1804,163.924,0.8436,45,63,32.3551,1.7516,0.1362,27.715,61.5224,30.7612,2.2849,0.1629,27.4239,span
CS5,3,CS,CA3,1505,0.6504,2.0752,86.9253,2314,201.2187,0.7182,48,82,44.4382,2.3091,0.2847,32.8155,86.9253,43.4626,2.7997,0.2935,32.668,span
CS5,3,CS,CA3,2288,0.4694,1.6251,110.0727,4874,280.5434,0.7782,79,112,60.8403,1.7601,0.1618,48.8952,110.0727,55.0364,1.9643,0.1496,48.0971,span
CS5,4,CS,CA3,647,0.923,1.1645,34.1321,701,99.8477,0.8836,28,33,19.3028,1.6268,0.1265,16.4839,35.5385,17.7692,1.318,0.0943,16.294,triangle
CS5,4,CS,CA3,1435,0.8121,1.1556,54.4059,1767,158.5015,0.8839,52,54,34.726,1.9128,0.1844,27.8522,55.8715,27.9358,1.2742,0.0735,25.8036,triangle
CS5,4,CS,CA3,1230,0.8559,1.2606,52.2015,1437,146.0575,0.8465,40,53,32.6791,2.0756,0.2115,25.8277,53.6269,26.8134,1.5601,0.1101,24.6045,triangle
CS5,4,CS,CA3,195,0.8442,4.0452,34.2345,231,75.9206,0.5036,34,12,17.5332,2.2197,0.2036,14.1841,34.2345,17.1172,2.0173,0.1901,14.3854,span
CS5,4,CS,CA3,1453,0.4647,2.1673,94.2603,3127,238.8557,0.6888,72,88,57.9682,2.2597,0.2296,44.0748,95.2881,47.6441,2.6727,0.2093,42.2929,triangle
CS5,4,CS,CA3,1048,0.543,2.9124,88.4816,1930,196.5637,0.6277,73,58,49.222,2.8501,0.2764,34.2478,88.4816,44.2408,2.2453,0.2718,34.7066,span
CS5,4,CS,CA3,775,0.7395,1.2494,45.8039,1048,127.7023,0.8076,42,41,26.9236,1.5733,0.1596,21.409300000000002,47.7483,23.8741,1.4345,0.108,22.0766,triangle
CS5,4,CS,CA3,1145,0.5276,1.4248,65.1153,2170,180.688,0.8352,52,66,33.2413,1.4755,0.0877,30.3647,65.4628,32.7314,1.5767,0.0945,30.4038,span
CS5,4,CS,CA3,1223,0.4572,2.1062,90.4268,2675,217.9787,0.7075,67,81,48.5817,1.8653,0.1901,38.4492,90.4268,45.2134,2.3186,0.2151,37.7684,span
CS5,4,CS,CA3,535,0.6392,2.1614,50.9608,837,120.5737,0.7235,49,27,26.3653,2.3209,0.2498,20.6858,50.9608,25.4804,4.1199,0.2389,20.8808,span
CS5,4,CS,CA3,1846,0.954,1.4246,61.6847,1935,163.5974,0.9085,59,45,38.7298,2.3032,0.2583,26.4241,61.6847,30.8423,1.4801,0.1361,26.1907,span
CS5,4,CS,CA3,1158,0.6565,1.4897,61.9839,1764,165.7228,0.8071,61,46,32.5424,1.6611,0.1434,29.1006,62.4838,31.2419,1.3297,0.0957,28.9185,triangle
CS5,4,CS,CA3,910,0.3986,3.1854,98.0816,2283,221.2352,0.5861,93,57,55.2147,1.9902,0.2138,43.765,98.0816,49.0408,2.422,0.2007,42.335,span
CS5,4,CS,CA3,615,0.8178,1.3846,38.4187,752,103.6434,0.8797,33,34,23.6874,2.3855,0.2383,17.9948,38.524,19.262,1.4884,0.1149,17.408,span
CS5,4,CS,CA3,1250,0.319,1.442,87.5957,3918,247.2708,0.8052,69,85,47.1916,1.3753,0.0981,42.581,89.8631,44.9315,1.1995,0.0599,42.8466,triangle
CS5,1,CS,GD,1266,0.5533,1.1501,64.3506,2288,186.4903,0.8267,61,59,36.9874,1.5884,0.1317,30.3353,69.3077,34.6539,1.5043,0.151,30.4814,triangle
CS5,1,CS,GD,1467,0.529,1.9476,90.3549,2773,214.3471,0.7584,47,92,50.8171,2.3067,0.2608,39.084,90.3549,45.1774,1.8939,0.2055,37.9631,span
CS5,1,CS,GD,1736,0.5383,1.5859,89.0449,3225,222.0498,0.8219,59,78,44.9846,1.6943,0.1841,36.5361,89.0449,44.5225,1.7121,0.1658,36.8606,span
CS5,1,CS,GD,1950,0.4783,1.4299,95.0211,4077,263.5637,0.7375,72,97,51.5168,1.5738,0.0947,47.4745,99.4728,49.7364,1.4012,0.0745,47.1883,span
CS5,1,CS,GD,650,0.762,3.5469,67.1193,853,147.2088,0.4946,57,40,36.1348,2.3536,0.2489,28.0845,67.1193,33.5596,1.9767,0.1854,28.8177,span
CS5,1,CS,GD,868,0.7028,2.8151,67.6757,1235,158.6226,0.6168,66,32,35.5906,2.3625,0.231,28.9125,67.7608,33.8804,1.9292,0.183,29.4737,span
CS5,1,CS,GD,1076,0.6513,1.9255,63.3246,1652,161.4662,0.7963,36,63,32.2085,1.4341,0.1116,28.5083,63.3581,31.679,1.3532,0.10780000000000001,28.59,triangle
CS5,1,CS,GD,1282,0.4662,1.6739,79.0759,2750,209.385,0.7882,78,53,40.3043,1.4068,0.0792,37.0964,79.1407,39.5703,1.2811,0.0746,37.5755,triangle
CS5,1,CS,GD,1458,0.5544,1.2232,72.8011,2630,201.49,0.8141,57,72,37.5273,1.4632,0.1179,33.8295,73.8248,36.9124,1.4545,0.116,33.8087,span
CS5,1,CS,GD,945,0.6504,2.2245,63.8122,1453,158.6763,0.7252,44,63,38.5832,1.9955,0.2189,27.9872,64.2653,32.1327,1.6709,0.1263,28.5458,triangle
CS5,1,CS,GD,2561,0.4074,2.5921,141.7956,6286,340.9275,0.6796,79,143,72.6768,2.1304,0.1891,61.8899,142.1007,71.0503,2.3044,0.2003,61.7102,triangle
CS5,1,CS,GD,713,0.5962,1.3625,48.3839,1196,135.6859,0.8163,46,45,29.8409,2.0939,0.1725,23.2544,50.3797,25.1899,1.5895,0.1039,23.056,span
CS5,1,CS,GD,1542,0.5081,2.047,90.1388,3035,227.9846,0.7338,78,77,48.191,2.2065,0.2176,38.7934,91.0328,45.5164,2.3269,0.1931,39.7276,triangle
CS5,1,CS,GD,1287,0.8009,3.4501,85,1607,186.5325,0.5804,77,45,44.1217,2.7265,0.279,33.2386,85,42.5,2.3351,0.2661,33.3743,span
CS5,1,CS,GD,1695,0.5992,1.5975,76.0263,2829,206.1436,0.8366,72,66,42.7181,1.6963,0.1602,34.9086,77.0995,38.5498,2.0386,0.1895,33.888,triangle
CS5,2,CS,GD,1239,0.5681,2.11,80.0625,2181,189.6764,0.7618,49,74,40.9047,1.891,0.2008,33.6043,80.0625,40.0312,2.0206,0.1841,33.9582,span
CS5,2,CS,GD,1003,0.8108,1.3149,49.3964,1237,135.5761,0.8457,42,45,26.4539,1.4244,0.0995,23.2431,49.4865,24.7432,1.2926,0.0821,22.986,triangle
CS5,2,CS,GD,1598,0.5456,1.3971,74.4648,2929,203.0492,0.8927,55,74,42.3359,1.7662,0.1582,34.1682,74.9686,37.4843,1.8179,0.1321,33.6128,span
CS5,2,CS,GD,1138,0.4221,2.6192,103.0776,2696,234.6965,0.6151,47,105,54.0901,3.1354,0.2831,40.5143,103.1214,51.5607,3.7977,0.3068,40.9567,triangle
CS5,2,CS,GD,1216,0.436,3.079,116.5032,2789,253.5831,0.545,98,67,63.7243,2.8427,0.3197,45.8126,116.5032,58.2516,2.9263,0.3246,45.4417,span
CS5,2,CS,GD,2156,0.6605,1.239,75.5844,3264,211.3354,0.9184,72,65,41.3483,1.486,0.1247,34.928,75.6021,37.801,1.2487,0.0734,34.692,span
CS5,2,CS,GD,1186,0.565,1.5203,66.7083,2099,175.5891,0.8555,53,59,35.2846,1.7508,0.1822,28.5965,66.733,33.3665,1.7411,0.1545,28.6858,span
CS5,2,CS,GD,802,0.8209,1.5352,46.8722,977,125.2545,0.7826,31,48,25.933,1.6923,0.1523,21.2498,47.1512,23.5756,1.7029,0.1141,22.161,span
CS5,2,CS,GD,499,0.9415,2.4956,43.9318,530,99.2534,0.6761,18,45,25.9298,2.4906,0.249,18.2725,43.9318,21.9659,2.0351,0.2159,17.8574,span
CS5,2,CS,GD,596,0.9386,2.0326,43.6005,635,104.0592,0.7369,35,33,31.9136,3.0665,0.4436,17.6021,43.6005,21.8002,2.2822,0.2005,18.1328,span
CS5,2,CS,GD,536,0.873,1.8612,40.025,614,99.5612,0.7784,22,41,24.2836,2.819,0.2496,18.5088,40.025,20.0125,2.0164,0.1494,17.7569,span
CS5,2,CS,GD,583,0.6514,2.7094,57.1402,895,130.6096,0.6593,22,59,30.9741,2.1478,0.2224,24.3389,57.1402,28.5701,2.1459,0.2368,23.5554,span
CS5,2,CS,GD,2146,0.5073,1.9161,110.0227,4230,262.8159,0.7696,100,58,55.7138,1.8893,0.1959,44.1502,110.0227,55.0114,2.5614,0.2317,44.4556,span
CS5,2,CS,GD,1610,0.6822,2.3638,86.2786,2360,209.4007,0.6763,77,65,53.8111,2.4721,0.2982,37.0681,87.1201,43.5601,1.9621,0.2436,36.5181,triangle
CS5,2,CS,GD,738,0.5587,2.4156,68.1542,1321,158.2073,0.6632,40,65,35.4435,2.9557,0.3077,27.4343,68.1542,34.0771,3.8279,0.3072,27.4227,span
CS5,3,CS,GD,957,0.6559,1.4922,57.2451,1459,150.9392,0.8047,46,56,32.4116,1.6769,0.1781,25.8003,57.5568,28.7784,1.4624,0.1383,25.296,span
CS5,3,CS,GD,454,1.0413,1.2516,27.313,436,76.0625,0.947,25,23,22.5249,6.8008,0.3748,14.9714,27.313,13.6565,1.4199,0.0963,12.0985,span
CS5,3,CS,GD,1784,0.5878,1.5907,83.7377,3035,212.2595,0.8465,66,70,43.9011,1.96,0.1955,33.9134,83.7377,41.8688,2.3628,0.251,34.6386,span
CS5,3,CS,GD,2050,0.5152,1.5588,97.2471,3979,251.1553,0.7927,84,79,53.0163,1.6176,0.1631,42.3031,97.2471,48.6236,1.7146,0.1436,42.4919,span
CS5,3,CS,GD,1182,0.3828,1.4268,84.1724,3088,219.6663,0.8042,82,60,44.1685,1.7977,0.1352,37.4655,84.1724,42.0862,2.0628,0.1619,37.2343,span
CS5,3,CS,GD,1385,0.5438,2.1314,90.0278,2547,214.4551,0.6959,68,71,51.5808,3.1544,0.2533,36.1774,90.0287,45.0144,3.4333,0.2553,37.0189,span
CS5,3,CS,GD,692,0.7672,1.5731,45.1221,902,115.6728,0.8471,44,30,25.6002,2.1795,0.2054,19.4852,45.1221,22.561,1.4503,0.1421,19.3369,span
CS5,3,CS,GD,509,1.0039,1.3259,30.0832,507,83.1436,0.9216,27,31,23.1318,5.053,0.4503,14.9708,30.1585,15.0793,1.5242,0.1162,13.417,triangle
CS5,3,CS,GD,489,0.9495,1.6476,33.121,515,87.0362,0.8543,30,30,17.2107,1.6363,0.1646,14.7813,33.1331,16.5665,2.0856,0.1838,14.3934,triangle
CS5,3,CS,GD,353,0.8982,1.845,32.28,393,78.2731,0.8061,17,33,18.5558,2.9459,0.242,12.625,32.28,16.14,1.9501,0.2256,12.4187,span
CS5,3,CS,GD,580,0.5346,1.6315,54.5619,1085,134.5112,0.7536,49,34,27.8572,1.6516,0.1728,23.4024,54.5619,27.2809,1.9779,0.1958,23.4296,span
CS5,3,CS,GD,1261,0.3697,1.2489,85,3411,235.7675,0.7711,72,72,46.3568,1.5189,0.1217,40.7493,88.6353,44.3176,1.6368,0.1113,41.3048,triangle
CS5,3,CS,GD,2676,0.4428,1.2858,103.407,6044,301.0829,0.8378,99,96,57.2104,1.2929,0.0715,51.4712,108.0877,54.0438,1.1502,0.042,51.7386,triangle
CS5,3,CS,GD,1643,0.3939,2.1675,117.4777,4171,271.5406,0.7109,69,106,60.3198,1.9208,0.2392,47.209,117.4777,58.7388,1.7019,0.2122,48.0025,span
CS5,3,CS,GD,559,0.444,2.0527,63.3246,1259,149.89,0.7042,36,61,33.4483,1.9592,0.2005,26.6646,63.3246,31.6623,1.8265,0.1854,26.7433,span
CS5,4,CS,GD,630,0.8468,2.3796,47.2017,744,113.0132,0.732,37,40,28.8268,4.0627,0.3405,19.4452,47.2017,23.6008,2.6063,0.2471,18.6957,span
CS5,4,CS,GD,622,0.7539,1.2182,39.9625,825,115.0717,0.7829,38,36,24.2433,1.4632,0.1183,20.1487,42.7596,21.3798,1.5097,0.1192,19.5442,triangle
CS5,4,CS,GD,605,0.7847,1.4175,38.6005,771,105.8844,0.8642,26,39,23.9614,1.7554,0.1795,18.8899,38.8254,19.4127,1.2708,0.0828,17.6351,triangle
CS5,4,CS,GD,1399,0.7189,1.804,67.1863,1946,175.039,0.7981,43,69,35.201,1.5726,0.1567,29.4368,68.333,34.1665,1.6324,0.1194,30.2175,span
CS5,4,CS,GD,769,0.889,1.2619,38.4708,865,108.9206,0.9162,33,36,23.047,2.0308,0.1995,18.1866,38.4786,19.2393,1.3126,0.0769,17.7138,span
CS5,4,CS,GD,1067,0.7594,1.6045,56.5685,1405,145.6773,0.832,35,58,30.5826,1.9549,0.2142,23.8174,56.8923,28.4462,2.3989,0.2279,23.8157,triangle
CS5,4,CS,GD,725,0.7729,1.5502,46.5725,938,118.5579,0.8386,29,47,28.0696,1.8975,0.1904,19.3471,46.5725,23.2863,1.5835,0.1927,18.7614,span
CS5,4,CS,GD,739,0.5955,1.2863,48.0416,1241,138.5238,0.8127,48,40,28.9842,1.5717,0.1629,23.2543,51.5168,25.7584,1.9736,0.1357,23.1346,triangle
CS5,4,CS,GD,892,0.6147,1.4913,55.5428,1451,149.7252,0.8134,38,56,29.0478,2.523,0.1703,25.2107,55.6733,27.8366,2.6774,0.1819,25.4175,triangle
CS5,4,CS,GD,603,0.9393,1.7116,39.6611,642,101.1128,0.7891,35,29,25.8394,2.6429,0.2745,18.3976,39.6611,19.8305,2.271,0.2212,17.0982,span
CS5,4,CS,GD,671,0.73740000000000006,2.0149,53.1507,910,123.5819,0.7488,28,55,28.7644,2.0542,0.2452,20.583,53.1507,26.5754,2.0736,0.2114,20.7865,span
CS5,4,CS,GD,590,0.6893,3.7119,61.9839,856,139.1269,0.5557,26,62,33.9437,3.1042,0.2825,25.6718,61.9839,30.9919,2.4312,0.2365,25.213,span
CS5,4,CS,GD,1030,0.7405,1.3116,54.7449,1391,144.6456,0.8355,54,42,30.9601,1.6655,0.1555,24.1895,54.7449,27.3724,1.3105,0.0797,24.7287,span
CS5,4,CS,GD,1910,0.5148,1.3889,89.0225,3710,232.3056,0.8639,73,71,48.4263,1.6228,0.1303,38.1212,89.0225,44.5112,1.9647,0.1809,38.2454,span
CS5,4,CS,GD,2403,0.5089,1.3352,94.1488,4722,265.4968,0.8418,92,81,50.9183,1.328,0.0789,45.2555,94.3066,47.1533,1.2367,0.0592,45.4863,triangle
CL1,1,CL,CA1,2057,0.732,2.1336,87.5557,2810,213.3729,0.7756,86,50,45.501,1.8318,0.1513,38.0079,87.5565,43.7783,1.6853,0.1472,37.7394,span
CL1,1,CL,CA1,523,0.8925,2.52,42.5793,586,102.3468,0.703,18,44,21.9324,1.8673,0.1647,18.1287,42.5793,21.2897,1.785,0.1747,17.9162,span
CL1,1,CL,CA1,860,0.5834,1.9161,71.8471,1474,170.1989,0.6394,42,62,40.7767,2.228,0.2567,29.147,71.8471,35.9235,2.0723,0.1585,31.5514,span
CL1,1,CL,CA1,484,1.0168,2.3023,38.4838,476,90.5081,0.7302,35,24,23.6319,4.1104,0.2971,15.9719,38.4942,19.2471,2.7546,0.2845,14.7226,span
CL1,1,CL,CA1,634,1.0326,1.5286,35.4401,614,94.8673,0.8573,34,29,20.0145,1.8744,0.2002,15.5357,35.5448,17.7724,1.6533,0.1207,15.7189,span
CL1,1,CL,CA1,478,0.6273,2.885,53,762,123.7457,0.6253,46,34,28.784,1.4369,0.1247,23.9506,53,26.5,1.4762,0.0988,23.8026,span
CL1,1,CL,CA1,494,0.5846,2.8498,59.6406,845,132.7478,0.6026,49,41,31.6055,2.8771,0.2594,24.2005,59.6406,29.8203,2.4089,0.2476,24.3572,span
CL1,1,CL,CA1,312,0.6842,1.3192,29.0689,456,81.9645,0.8529,27,28,17.4996,1.596,0.1691,14.0843,29.6318,14.8159,1.2654,0.0693,13.8193,triangle
CL1,1,CL,CA1,576,0.5475,1.9226,53.3667,1052,131.3578,0.7661,27,54,31.4294,2.365,0.2291,21.6791,53.3667,26.6833,2.7093,0.2024,22.4115,span
CL1,1,CL,CA1,947,0.6137,1.3203,55.4707,1543,152.7154,0.8314,49,46,31.0835,1.9783,0.1707,25.4748,56.6585,28.3293,1.9725,0.165,25.684,triangle
CL1,1,CL,CA1,1318,0.3978,1.7168,89.5377,3313,232.9573,0.7671,86,51,48.6815,1.9125,0.1669,40.0139,90.9312,45.4656,1.9726,0.1784,40.1976,triangle
CL1,1,CL,CA1,760,0.6744,2.6359,60.407,1127,145.2402,0.6714,25,59,30.8178,1.3881,0.1081,27.0913,60.407,30.2035,1.3217,0.0962,27.1703,span
CL1,1,CL,CA1,807,0.5434,2.353,70.1142,1485,171.1066,0.6374,34,72,41.7254,2.171,0.2126,30.6927,70.4945,35.2472,2.0378,0.1621,31.8718,triangle
CL1,1,CL,CA1,981,0.5323,1.2293,60.075,1843,169.6382,0.8048,60,47,37.5331,1.7494,0.2076,29.245,62.3591,31.1796,1.7009,0.1302,28.9424,triangle
CL1,1,CL,CA1,1086,0.4833,2.864,93.8136,2247,212.4056,0.6259,52,84,47.2894,1.7113,0.1793,40.6876,93.8136,46.9068,1.6739,0.1757,40.6755,span
CL1,2,CL,CA1,481,0.807,2.292,43.4166,596,101.678,0.7244,36,31,22.8706,2.5267,0.2251,18.0816,43.4166,21.7083,2.6671,0.2215,18.2531,span
CL1,2,CL,CA1,566,0.8074,2.7657,52.2398,701,116.5951,0.648,21,54,27.1985,3.1954,0.2952,20.722,52.2398,26.1199,2.8977,0.2881,20.6893,span
CL1,2,CL,CA1,619,0.8468,2.2102,45.3431,731,110.9779,0.7459,38,37,24.7944,2.2977,0.194,19.4374,45.3653,22.6826,2.2363,0.2037,19.2508,span
CL1,2,CL,CA1,811,0.5318,1.2317,56.356,1525,160.5122,0.7438,56,51,32.3082,1.3186,0.0847,28.0824,59.8345,29.9173,1.1941,0.0456,28.5536,triangle
CL1,2,CL,CA1,642,0.8327,2.6765,56.356,771,126.0886,0.6094,31,52,33.2226,5.7446,0.3123,21.9582,56.356,28.178,2.861,0.314,20.2216,span
